Season,name,position,team,total_points,bps,clean_sheets,bonus,influence,ict_index,minutes,goals_scored,threat,assists,creativity,value,selected
2021-22,Ciaran Clark,DEF,Newcastle,1,13,0,0,11.2,3.1,90,0,19.0,0,0.6,4.4,12023
2021-22,Matt Targett,DEF,Aston Villa,7,26,1,1,30.4,8.3,90,0,4.0,0,48.3,4.7,191049
2021-22,Marc Guéhi,DEF,Crystal Palace,7,26,0,0,54.2,9.0,90,1,34.0,0,1.3,4.5,37273
2021-22,Nicolas Nkoulou,DEF,Watford,2,7,0,0,3.2,0.4,63,0,0.0,0,0.3,4.5,610
2021-22,Luke Shaw,DEF,Man Utd,1,11,0,0,7.4,0.9,84,0,0.0,0,1.9,5.2,1570687
2021-22,William Troost-Ekong,DEF,Watford,1,3,0,0,0.2,0.0,26,0,0.0,0,0.0,4.4,10037
2021-22,Conor Coady,DEF,Wolves,6,26,1,0,21.2,2.1,90,0,0.0,0,0.1,4.5,508073
2021-22,Craig Cathcart,DEF,Watford,2,14,0,0,17.4,1.8,90,0,0.0,0,0.4,4.4,8674
2021-22,Matthew Lowton,DEF,Burnley,1,5,0,0,8.6,1.7,90,0,7.0,0,1.3,4.4,163048
2021-22,Marc Cucurella,DEF,Brighton,5,17,1,0,1.2,1.0,63,0,2.0,0,6.8,5.0,101326
2021-22,Lewis Dunk,DEF,Brighton,1,17,0,0,22.6,2.4,90,0,0.0,0,1.8,5.0,415074
2021-22,Craig Dawson,DEF,West Ham,2,10,0,0,11.6,1.9,90,0,6.0,0,1.3,4.9,22109
2021-22,Tariq Lamptey,DEF,Brighton,6,14,1,0,6.6,2.9,78,0,17.0,0,5.8,4.4,65885
2021-22,James Tarkowski,DEF,Burnley,8,30,0,2,53.2,9.9,90,0,25.0,2,20.5,4.9,94883
2021-22,Cheikhou Kouyaté,DEF,Crystal Palace,1,12,0,0,5.4,3.1,90,0,2.0,0,23.9,4.5,64793
2021-22,Mads Roerslev Rasmussen,DEF,Brentford,1,11,0,0,13.2,2.1,79,0,8.0,0,0.1,4.3,4346
2021-22,Victor Lindelöf,DEF,Man Utd,0,18,0,0,14.4,1.5,90,0,0.0,0,0.5,4.8,40606
2021-22,Ezri Konsa Ngoyo,DEF,Aston Villa,5,23,1,0,11.8,2.7,90,0,4.0,0,11.6,4.9,47312
2021-22,Adam Masina,DEF,Watford,2,18,0,0,19.2,4.0,90,0,2.0,0,18.8,4.3,6627
2021-22,Joachim Andersen,DEF,Crystal Palace,9,30,0,2,39.6,9.0,90,0,37.0,2,13.5,4.5,38081
2021-22,Tyrick Mitchell,DEF,Crystal Palace,1,10,0,0,8.2,1.2,90,0,2.0,0,2.2,4.5,117707
2021-22,Ben Johnson,DEF,West Ham,2,11,0,0,20.4,3.4,90,0,0.0,0,13.3,4.0,378702
2021-22,Charlie Goode,DEF,Brentford,1,4,0,0,3.0,0.3,10,0,0.0,0,0.0,3.9,160906
2021-22,Matthew Cash,DEF,Aston Villa,5,18,1,0,12.4,3.8,90,0,23.0,0,2.6,5.1,328974
2021-22,Joel Ward,DEF,Crystal Palace,1,14,0,0,12.4,2.5,90,0,1.0,0,11.5,4.5,27055
2021-22,Mohammed Salisu,DEF,Southampton,1,17,0,0,27.6,3.9,90,0,9.0,0,2.5,4.5,25454
2021-22,Ethan Pinnock,DEF,Brentford,1,16,0,0,30.4,3.7,90,0,6.0,0,0.6,4.7,542094
2021-22,Matt Ritchie,DEF,Newcastle,4,22,0,0,30.6,7.5,90,0,0.0,1,44.7,4.9,22693
2021-22,Ben Gibson,DEF,Norwich,2,13,0,0,31.2,3.6,90,0,4.0,0,0.3,4.4,5961
2021-22,Aaron Cresswell,DEF,West Ham,2,20,0,0,30.6,7.1,90,0,0.0,0,40.2,5.5,1310220
2021-22,Aaron Wan-Bissaka,DEF,Man Utd,0,14,0,0,22.0,2.6,90,0,2.0,0,2.1,5.2,387369
2021-22,Harry Maguire,DEF,Man Utd,-3,7,0,0,16.4,1.8,68,0,0.0,0,1.1,5.4,454605
2021-22,Adam Webster,DEF,Brighton,0,11,0,0,23.6,3.5,90,0,8.0,0,3.4,4.4,16983
2021-22,Max Kilman,DEF,Wolves,6,22,1,0,19.4,4.2,90,0,22.0,0,1.0,4.5,32917
2021-22,Romain Saïss,DEF,Wolves,7,28,1,1,26.4,4.9,90,0,9.0,0,13.8,5.0,82291
2021-22,Tino Livramento,DEF,Southampton,1,13,0,0,11.8,2.8,90,0,8.0,0,8.0,4.6,2057255
2021-22,Charlie Taylor,DEF,Burnley,1,14,0,0,13.4,1.5,90,0,0.0,0,1.3,4.4,31079
2021-22,Kurt Zouma,DEF,West Ham,2,14,0,0,15.6,1.8,90,0,2.0,0,0.3,5.4,154898
2021-22,Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,1,5,0,0,4.0,0.5,17,0,0.0,0,1.0,4.5,1794
2021-22,Nélson Cabral Semedo,DEF,Wolves,6,25,1,0,8.2,5.0,90,0,38.0,0,3.5,4.9,209971
2021-22,Thiago Emiliano da Silva,DEF,Chelsea,6,29,1,0,19.8,2.1,90,0,0.0,0,1.4,5.5,329966
2021-22,Daniel Amartey,DEF,Leicester,0,4,0,0,7.0,1.4,90,0,7.0,0,0.3,3.9,828288
2021-22,Çaglar Söyüncü,DEF,Leicester,1,10,0,0,16.6,1.9,90,0,2.0,0,0.6,4.9,185485
2021-22,Antonio Rüdiger,DEF,Chelsea,14,40,1,2,45.6,9.0,90,1,33.0,0,11.6,5.9,1506044
2021-22,Jonny Evans,DEF,Leicester,0,7,0,0,5.4,0.6,90,0,0.0,0,0.3,5.4,16514
2021-22,Reece James,DEF,Chelsea,12,42,1,3,32.4,7.4,90,0,16.0,1,25.8,6.0,2091478
2021-22,Timothy Castagne,DEF,Leicester,1,10,0,0,10.6,1.2,90,0,0.0,0,1.3,5.3,49478
2021-22,Trevoh Chalobah,DEF,Chelsea,6,24,1,0,7.4,1.0,90,0,1.0,0,2.0,4.8,362445
2021-22,Benjamin Chilwell,DEF,Chelsea,9,29,1,0,27.4,9.2,90,0,24.0,1,40.1,6.0,1690830
2021-22,Virgil van Dijk,DEF,Liverpool,1,16,0,0,23.4,4.6,90,0,20.0,0,2.4,6.7,1569276
2021-22,Joel Matip,DEF,Liverpool,1,15,0,0,20.0,2.3,90,0,0.0,0,2.8,5.0,244311
2021-22,Ben Johnson,DEF,West Ham,1,15,0,0,22.6,2.9,90,0,1.0,0,5.0,3.9,326120
2021-22,Trent Alexander-Arnold,DEF,Liverpool,12,39,0,3,66.6,14.7,90,1,19.0,1,61.3,7.6,2449431
2021-22,Vladimir Coufal,DEF,West Ham,1,3,0,0,0.0,0.0,6,0,0.0,0,0.0,4.8,393419
2021-22,Angelo Ogbonna,DEF,West Ham,1,3,0,0,0.0,0.0,21,0,0.0,0,0.0,5.0,78739
2021-22,Aaron Cresswell,DEF,West Ham,1,15,0,0,14.6,1.7,90,0,0.0,0,2.3,5.5,1292130
2021-22,Arthur Masuaku,DEF,West Ham,1,2,0,0,0.2,0.0,4,0,0.0,0,0.0,4.4,3863
2021-22,Craig Dawson,DEF,West Ham,1,13,0,0,30.8,5.5,68,0,24.0,0,0.3,4.9,21502
2021-22,Andrew Robertson,DEF,Liverpool,1,17,0,0,8.8,4.9,90,0,18.0,0,21.9,7.0,184242
2021-22,Kurt Zouma,DEF,West Ham,7,27,0,0,60.2,9.4,90,1,33.0,0,0.4,5.4,123633
2021-22,Liam Cooper,DEF,Leeds,2,17,0,0,14.4,1.5,90,0,0.0,0,0.2,4.5,40378
2021-22,Mason Holgate,DEF,Everton,-2,-10,0,0,0.0,0.0,8,0,0.0,0,0.0,4.2,43576
2021-22,Francisco Femenía Far,DEF,Watford,2,22,0,0,22.6,2.6,90,0,2.0,0,1.6,4.4,5120
2021-22,Nuno Varela Tavares,DEF,Arsenal,6,22,1,0,10.8,3.5,90,0,10.0,0,13.8,4.3,29195
2021-22,Matt Doherty,DEF,Spurs,1,4,0,0,4.2,1.3,19,0,4.0,0,4.8,4.7,21699
2021-22,Nicolas Nkoulou,DEF,Watford,2,17,0,0,20.2,3.1,90,0,0.0,0,10.4,4.5,420
2021-22,Ben Godfrey,DEF,Everton,6,25,1,0,19.4,4.2,90,0,11.0,0,11.3,4.8,44325
2021-22,Danny Rose,DEF,Watford,2,10,0,0,2.6,3.2,90,0,18.0,0,11.8,4.2,22870
2021-22,Eric Dier,DEF,Spurs,8,28,1,2,20.4,2.1,90,0,0.0,0,0.3,4.5,396330
2021-22,Cristian Romero,DEF,Spurs,8,29,1,3,34.0,3.5,90,0,0.0,0,1.0,4.9,28435
2021-22,Diego Llorente,DEF,Leeds,2,14,0,0,9.0,1.9,90,0,0.0,0,10.2,4.5,54355
2021-22,Pascal Struijk,DEF,Leeds,2,16,0,0,10.4,1.3,90,0,0.0,0,2.3,4.4,16453
2021-22,Takehiro Tomiyasu,DEF,Arsenal,5,26,1,0,26.8,6.4,90,0,6.0,0,30.8,4.6,301689
2021-22,Charlie Cresswell,DEF,Leeds,1,3,0,0,2.2,0.2,1,0,0.0,0,0.0,4.0,37289
2021-22,Emerson Aparecido Leite de Souza Junior,DEF,Spurs,6,19,1,0,7.6,1.9,90,0,8.0,0,3.8,4.9,21299
2021-22,Çaglar Söyüncü,DEF,Leicester,2,11,0,0,17.0,2.1,90,0,4.0,0,0.3,4.9,191567
2021-22,Gabriel Magalhães,DEF,Arsenal,5,25,1,0,21.2,5.5,90,0,33.0,0,0.8,5.0,183468
2021-22,Jonny Evans,DEF,Leicester,2,18,0,0,21.6,2.2,90,0,0.0,0,0.2,5.4,15810
2021-22,Ben Davies,DEF,Spurs,6,25,1,0,17.4,3.3,90,0,3.0,0,12.5,4.4,17235
2021-22,Craig Cathcart,DEF,Watford,2,15,0,0,10.0,1.1,90,0,0.0,0,0.7,4.4,8596
2021-22,Sergio Reguilón,DEF,Spurs,5,13,1,0,6.4,4.7,70,0,24.0,0,16.1,5.0,807644
2021-22,Seamus Coleman,DEF,Everton,6,24,1,0,19.8,2.5,90,0,2.0,0,3.3,4.9,34617
2021-22,Michael Keane,DEF,Everton,6,25,1,0,20.2,2.5,90,0,4.0,0,0.8,5.0,239238
2021-22,Ricardo Domingos Barbosa Pereira,DEF,Leicester,2,14,0,0,23.8,2.4,90,0,0.0,0,0.4,5.4,203608
2021-22,Ben White,DEF,Arsenal,8,29,1,2,38.2,3.9,90,0,0.0,0,0.4,4.4,1025411
2021-22,Timothy Castagne,DEF,Leicester,2,9,0,0,13.8,1.5,90,0,0.0,0,0.9,5.3,50394
2021-22,Daniel Amartey,DEF,Leicester,1,3,0,0,3.0,0.3,20,0,0.0,0,0.3,3.9,851536
2021-22,Lucas Digne,DEF,Everton,7,26,1,1,20.6,4.1,90,0,2.0,0,18.3,5.2,508290
2021-22,Emil Krafth,DEF,Newcastle,2,11,0,0,6.4,0.7,90,0,0.0,0,0.8,4.3,5070
2021-22,Ciaran Clark,DEF,Newcastle,6,22,0,1,27.4,4.2,90,0,4.0,1,10.8,4.4,9281
2021-22,Shane Duffy,DEF,Brighton,2,13,0,0,18.0,3.6,90,0,17.0,0,0.8,4.4,2077652
2021-22,Matt Ritchie,DEF,Newcastle,2,12,0,0,7.4,2.7,90,0,1.0,0,18.6,4.9,19535
2021-22,Jamaal Lascelles,DEF,Newcastle,1,12,0,0,14.4,3.0,90,0,6.0,0,10.0,4.4,15384
2021-22,Tariq Lamptey,DEF,Brighton,2,4,0,0,12.4,8.0,74,0,33.0,0,34.9,4.4,51109
2021-22,Lewis Dunk,DEF,Brighton,2,15,0,0,25.4,2.8,90,0,0.0,0,2.8,5.0,425182
2021-22,Marc Cucurella,DEF,Brighton,2,14,0,0,11.6,5.2,90,0,10.0,0,30.3,5.0,103811
2021-22,Joël Veltman,DEF,Brighton,2,21,0,0,22.8,5.1,90,0,0.0,0,27.9,4.4,86059
2021-22,Adam Webster,DEF,Brighton,1,2,0,0,1.0,0.3,15,0,0.0,0,1.6,4.4,17313
2021-22,Matthew Lowton,DEF,Burnley,2,9,0,0,12.4,1.4,90,0,0.0,0,1.5,4.4,144668
2021-22,Mathias Jorgensen,DEF,Brentford,1,4,0,0,0.0,0.0,11,0,0.0,0,0.0,4.5,9390
2021-22,Erik Pieters,DEF,Burnley,1,3,0,0,0.0,0.0,2,0,0.0,0,0.0,4.3,8600
2021-22,Dimitris Giannoulis,DEF,Norwich,1,1,0,0,1.4,0.2,16,0,0.0,0,0.3,4.4,6632
2021-22,Max Kilman,DEF,Wolves,1,12,0,0,17.0,1.8,90,0,0.0,0,0.6,4.5,33825
2021-22,Charlie Goode,DEF,Brentford,1,4,0,0,6.2,5.3,78,0,16.0,0,31.0,3.9,163532
2021-22,Conor Coady,DEF,Wolves,1,9,0,0,20.2,2.0,90,0,0.0,0,0.1,4.5,532165
2021-22,Ben Mee,DEF,Burnley,2,14,0,0,20.8,2.1,90,0,0.0,0,0.0,4.9,44953
2021-22,Marc Guéhi,DEF,Crystal Palace,7,26,1,2,15.6,1.6,90,0,0.0,0,0.6,4.5,31689
2021-22,Andrew Omobamidele,DEF,Norwich,1,9,0,0,35.0,3.6,90,0,0.0,0,0.7,3.9,356211
2021-22,Pontus Jansson,DEF,Brentford,1,13,0,0,19.4,6.0,90,0,39.0,0,1.6,4.7,925528
2021-22,Thiago Emiliano da Silva,DEF,Chelsea,2,15,0,0,17.6,6.5,90,0,46.0,0,1.6,5.5,333825
2021-22,Brandon Williams,DEF,Norwich,2,16,0,0,19.8,4.8,90,0,6.0,0,22.1,4.0,444718
2021-22,Reece James,DEF,Chelsea,7,28,0,3,36.4,15.2,90,0,44.0,1,71.8,5.8,1613162
2021-22,Cheikhou Kouyaté,DEF,Crystal Palace,8,26,1,2,20.4,2.4,90,0,1.0,0,2.8,4.5,59188
2021-22,James Tarkowski,DEF,Burnley,1,6,0,0,27.4,2.8,90,0,0.0,0,0.4,4.9,95611
2021-22,Rayan Ait Nouri,DEF,Wolves,1,7,0,0,17.2,3.0,90,0,6.0,0,6.3,4.3,22096
2021-22,Benjamin Chilwell,DEF,Chelsea,2,15,0,0,9.2,9.4,90,0,58.0,0,26.8,6.0,1702891
2021-22,Joachim Andersen,DEF,Crystal Palace,6,24,1,0,12.6,1.3,90,0,0.0,0,0.7,4.5,38109
2021-22,Charlie Taylor,DEF,Burnley,2,18,0,0,34.6,4.1,90,0,0.0,0,6.1,4.4,29817
2021-22,Ethan Pinnock,DEF,Brentford,1,22,0,0,26.8,9.4,90,0,50.0,0,17.0,4.7,583442
2021-22,Joel Ward,DEF,Crystal Palace,6,20,1,0,14.0,1.6,90,0,0.0,0,1.9,4.5,24757
2021-22,Nélson Cabral Semedo,DEF,Wolves,2,13,0,0,9.4,1.3,67,0,2.0,0,1.3,4.9,229823
2021-22,Romain Saïss,DEF,Wolves,1,11,0,0,15.6,1.8,90,0,2.0,0,0.6,5.0,87699
2021-22,Ben Gibson,DEF,Norwich,2,19,0,0,23.4,2.4,90,0,0.0,0,0.3,4.4,5951
2021-22,Rico Henry,DEF,Brentford,10,26,0,3,38.8,8.0,68,1,37.0,0,3.7,4.5,121226
2021-22,Max Aarons,DEF,Norwich,1,5,0,0,15.2,2.0,90,0,4.0,0,0.8,4.3,106796
2021-22,Tyrick Mitchell,DEF,Crystal Palace,6,25,1,0,14.0,3.7,90,0,0.0,0,23.0,4.5,86889
2021-22,Andreas Christensen,DEF,Chelsea,2,7,0,0,8.8,3.2,90,0,11.0,0,12.0,5.0,303030
2021-22,Antonio Rüdiger,DEF,Chelsea,2,9,0,0,7.2,6.4,90,0,32.0,0,24.3,5.9,1565411
2021-22,Eric Bailly,DEF,Man Utd,-2,-1,0,0,1.8,0.2,45,0,0.0,0,0.6,4.9,10421
2021-22,Kyle Walker,DEF,Man City,8,31,1,2,19.6,4.1,90,0,0.0,0,21.3,5.6,566049
2021-22,Victor Lindelöf,DEF,Man Utd,1,15,0,0,13.2,1.4,90,0,0.0,0,0.8,4.8,39095
2021-22,Harry Maguire,DEF,Man Utd,1,14,0,0,16.6,2.3,90,0,4.0,0,2.3,5.4,458375
2021-22,Alex Nicolao Telles,DEF,Man Utd,1,2,0,0,10.4,1.1,17,0,0.0,0,0.1,5.0,4921
2021-22,Luke Shaw,DEF,Man Utd,1,6,0,0,9.2,3.9,72,0,0.0,0,29.9,5.2,1741767
2021-22,Aaron Wan-Bissaka,DEF,Man Utd,1,15,0,0,9.6,1.1,90,0,0.0,0,1.7,5.3,392136
2021-22,John Stones,DEF,Man City,6,22,1,0,10.2,1.5,90,0,4.0,0,1.1,5.3,255547
2021-22,Rúben Santos Gato Alves Dias,DEF,Man City,6,28,1,0,21.6,2.4,90,0,0.0,0,2.4,6.1,2249518
2021-22,João Pedro Cavaco Cancelo,DEF,Man City,14,38,1,3,41.0,10.5,90,0,37.0,2,27.2,6.4,2212656
2021-22,Matt Targett,DEF,Aston Villa,2,11,0,0,22.0,5.5,90,0,2.0,0,30.8,4.7,198203
2021-22,Tino Livramento,DEF,Southampton,6,24,1,0,21.0,2.5,90,0,2.0,0,2.4,4.5,1862286
2021-22,Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,1,6,0,0,14.2,1.4,34,0,0.0,0,0.0,4.5,1701
2021-22,Mohammed Salisu,DEF,Southampton,5,25,1,0,13.4,3.5,90,0,20.0,0,1.3,4.5,23824
2021-22,Tyrone Mings,DEF,Aston Villa,2,11,0,0,21.4,4.6,90,0,24.0,0,0.8,4.9,538547
2021-22,Matthew Cash,DEF,Aston Villa,2,14,0,0,20.0,2.5,90,0,4.0,0,1.2,5.1,338552
2021-22,Jan Bednarek,DEF,Southampton,8,26,1,2,16.4,1.9,90,0,2.0,0,0.4,4.4,68821
2021-22,Kyle Walker-Peters,DEF,Southampton,6,20,1,0,3.4,1.9,90,0,10.0,0,5.3,4.8,42218
2021-22,Axel Tuanzebe,DEF,Aston Villa,1,3,0,0,6.2,0.8,90,0,2.0,0,0.0,4.5,43231
2021-22,Rayan Ait Nouri,DEF,Wolves,4,17,0,0,26.4,6.1,90,0,0.0,1,34.3,4.3,18136
2021-22,Ben Godfrey,DEF,Everton,1,5,0,0,7.4,3.8,90,0,18.0,0,12.1,4.8,45792
2021-22,Max Kilman,DEF,Wolves,8,28,0,0,55.2,7.3,90,1,17.0,0,1.0,4.5,30757
2021-22,Seamus Coleman,DEF,Everton,0,7,0,0,20.0,4.0,90,0,18.0,0,2.2,4.9,35534
2021-22,Mason Holgate,DEF,Everton,1,9,0,0,15.4,2.0,90,0,4.0,0,0.4,4.3,44164
2021-22,Nélson Cabral Semedo,DEF,Wolves,2,15,0,0,12.2,3.0,90,0,4.0,0,13.4,4.9,244055
2021-22,Romain Saïss,DEF,Wolves,2,12,0,0,20.2,2.3,90,0,0.0,0,3.0,5.0,89637
2021-22,Conor Coady,DEF,Wolves,2,15,0,0,23.6,4.5,90,0,18.0,0,3.2,4.5,541305
2021-22,Michael Keane,DEF,Everton,6,30,0,2,46.8,7.7,90,0,19.0,1,10.8,5.0,246791
2021-22,Angelo Ogbonna,DEF,West Ham,2,13,0,0,13.4,1.4,90,0,0.0,0,0.3,5.0,74972
2021-22,Aaron Cresswell,DEF,West Ham,2,13,0,0,14.8,5.1,90,0,8.0,0,28.2,5.5,1308512
2021-22,Ezri Konsa Ngoyo,DEF,Aston Villa,-4,-5,0,0,5.2,0.9,49,0,4.0,0,0.1,4.9,59911
2021-22,Matt Targett,DEF,Aston Villa,0,13,0,0,23.0,5.4,90,0,0.0,0,31.0,4.7,206330
2021-22,Tyrone Mings,DEF,Aston Villa,0,2,0,0,2.0,0.7,38,0,4.0,0,0.8,5.0,565981
2021-22,Kortney Hause,DEF,Aston Villa,0,10,0,0,21.6,2.6,90,0,4.0,0,0.3,4.4,28315
2021-22,Kurt Zouma,DEF,West Ham,2,14,0,0,11.4,1.2,90,0,0.0,0,0.7,5.4,123099
2021-22,Matthew Cash,DEF,Aston Villa,0,6,0,0,4.4,1.3,90,0,8.0,0,0.9,5.1,344985
2021-22,Ashley Young,DEF,Aston Villa,1,9,0,0,14.8,3.3,75,0,2.0,0,16.2,4.8,44886
2021-22,Vladimir Coufal,DEF,West Ham,1,3,0,0,0.0,0.1,1,0,0.0,0,0.6,4.8,414723
2021-22,Ben Johnson,DEF,West Ham,8,22,0,0,62.0,8.0,90,1,17.0,0,1.2,3.9,273409
2021-22,Ozan Kabak,DEF,Norwich,1,7,0,0,11.8,1.6,90,0,4.0,0,0.4,4.5,5608
2021-22,Diego Llorente,DEF,Leeds,2,11,0,0,21.4,2.6,90,0,4.0,0,0.3,4.5,63212
2021-22,Cody Drameh,DEF,Leeds,0,-3,0,0,0.0,0.0,19,0,0.0,0,0.3,4.0,6380
2021-22,Pascal Struijk,DEF,Leeds,2,10,0,0,22.0,2.2,90,0,0.0,0,0.3,4.4,17230
2021-22,Grant Hanley,DEF,Norwich,1,11,0,0,14.8,2.8,87,0,0.0,0,13.2,4.4,12542
2021-22,Max Aarons,DEF,Norwich,1,8,0,0,8.6,3.3,90,0,20.0,0,4.8,4.4,108342
2021-22,Andrew Omobamidele,DEF,Norwich,10,31,0,3,51.8,7.0,90,1,17.0,0,0.9,3.9,342958
2021-22,Liam Cooper,DEF,Leeds,2,9,0,0,12.8,1.3,90,0,0.0,0,0.0,4.5,44139
2021-22,Harry Maguire,DEF,Man Utd,5,25,1,0,18.6,2.0,90,0,0.0,0,1.8,5.4,464342
2021-22,Raphaël Varane,DEF,Man Utd,6,24,1,0,15.6,1.6,90,0,0.0,0,0.3,5.5,201113
2021-22,Emerson Aparecido Leite de Souza Junior,DEF,Spurs,1,24,0,0,21.8,4.6,90,0,6.0,0,17.7,4.9,16280
2021-22,Victor Lindelöf,DEF,Man Utd,6,25,1,0,17.2,1.8,90,0,0.0,0,0.7,4.8,40879
2021-22,Luke Shaw,DEF,Man Utd,5,22,1,0,17.6,3.7,90,0,2.0,0,17.1,5.3,1807155
2021-22,Ben Davies,DEF,Spurs,0,0,0,0,0.0,1.2,90,0,9.0,0,3.1,4.4,16853
2021-22,Eric Dier,DEF,Spurs,1,9,0,0,14.4,2.1,90,0,6.0,0,0.7,4.5,408317
2021-22,Cristian Romero,DEF,Spurs,0,10,0,0,16.0,1.8,90,0,2.0,0,0.4,4.9,25543
2021-22,Aaron Wan-Bissaka,DEF,Man Utd,7,26,1,1,12.4,5.5,90,0,26.0,0,16.9,5.3,394597
2021-22,Virgil van Dijk,DEF,Liverpool,1,15,0,0,13.8,1.5,90,0,0.0,0,1.4,6.7,1592789
2021-22,Rico Henry,DEF,Brentford,1,9,0,0,5.0,1.3,90,0,2.0,0,5.5,4.5,118044
2021-22,Antonio Rüdiger,DEF,Chelsea,6,23,1,0,9.4,3.9,90,0,19.0,0,10.8,5.8,1491165
2021-22,Jamaal Lascelles,DEF,Newcastle,0,4,0,0,17.4,2.4,90,0,6.0,0,0.3,4.4,15597
2021-22,Jeremy Ngakia,DEF,Watford,2,8,0,0,8.6,1.0,81,0,0.0,0,1.8,4.4,3963
2021-22,Benjamin Chilwell,DEF,Chelsea,8,29,1,2,8.6,4.7,90,0,6.0,0,32.2,5.9,1458239
2021-22,Andrew Robertson,DEF,Liverpool,0,12,0,0,11.8,3.0,90,0,6.0,0,12.6,7.0,193788
2021-22,Ciaran Clark,DEF,Newcastle,1,17,0,0,29.6,4.8,90,0,4.0,0,14.2,4.4,9362
2021-22,João Pedro Cavaco Cancelo,DEF,Man City,2,10,0,0,9.4,5.9,77,0,44.0,0,5.3,6.4,2272619
2021-22,Shane Duffy,DEF,Brighton,0,12,0,0,22.4,2.7,90,0,4.0,0,0.4,4.4,2080208
2021-22,Reece James,DEF,Chelsea,21,63,1,3,84.4,18.1,90,2,53.0,0,43.9,5.6,632772
2021-22,Jan Bednarek,DEF,Southampton,8,30,1,2,22.0,4.0,90,0,18.0,0,0.4,4.4,63611
2021-22,Ben Mee,DEF,Burnley,2,9,0,0,17.6,2.4,90,0,6.0,0,0.3,4.9,46119
2021-22,Marc Guéhi,DEF,Crystal Palace,6,21,1,0,15.4,2.0,90,0,4.0,0,0.3,4.5,30102
2021-22,Pontus Jansson,DEF,Brentford,1,15,0,0,15.2,1.7,90,0,2.0,0,0.1,4.7,902004
2021-22,Aymeric Laporte,DEF,Man City,-3,-2,0,0,0.0,0.9,46,0,0.0,0,12.2,5.5,430807
2021-22,Kyle Walker-Peters,DEF,Southampton,9,34,1,3,23.0,6.2,90,0,10.0,0,28.7,4.8,36846
2021-22,Ibrahima Konaté,DEF,Liverpool,1,15,0,0,18.0,2.3,90,0,4.0,0,1.0,5.1,108261
2021-22,Craig Cathcart,DEF,Watford,2,19,0,0,36.6,3.7,90,0,0.0,0,0.5,4.4,8954
2021-22,William Troost-Ekong,DEF,Watford,2,13,0,0,14.0,1.4,90,0,0.0,0,0.2,4.5,10945
2021-22,Trent Alexander-Arnold,DEF,Liverpool,1,15,0,0,16.2,3.7,90,0,5.0,0,15.8,7.6,2398801
2021-22,Kyle Walker,DEF,Man City,1,13,0,0,8.2,1.4,90,0,2.0,0,4.2,5.6,641506
2021-22,Tariq Lamptey,DEF,Brighton,0,1,0,0,1.2,0.6,24,0,4.0,0,0.5,4.4,40580
2021-22,James Tarkowski,DEF,Burnley,2,9,0,0,24.4,3.2,90,0,7.0,0,0.3,5.0,101252
2021-22,Cheikhou Kouyaté,DEF,Crystal Palace,6,23,1,0,12.6,1.3,84,0,0.0,0,0.3,4.5,57869
2021-22,Matthew Lowton,DEF,Burnley,14,39,0,3,57.6,10.7,90,1,34.0,1,15.7,4.4,129230
2021-22,Mathias Jorgensen,DEF,Brentford,1,10,0,0,12.0,1.6,90,0,2.0,0,2.0,4.5,8545
2021-22,Rúben Santos Gato Alves Dias,DEF,Man City,1,8,0,0,22.8,2.8,90,0,2.0,0,3.3,6.2,2407992
2021-22,Joachim Andersen,DEF,Crystal Palace,6,23,1,0,14.6,1.5,90,0,0.0,0,0.0,4.5,37174
2021-22,Adam Masina,DEF,Watford,2,13,0,0,21.4,3.7,90,0,1.0,0,15.0,4.3,6923
2021-22,Thiago Emiliano da Silva,DEF,Chelsea,6,28,1,0,24.0,2.9,90,0,0.0,0,5.2,5.5,319298
2021-22,Mohammed Salisu,DEF,Southampton,5,27,1,0,22.2,2.4,90,0,0.0,0,1.6,4.5,20870
2021-22,Matt Ritchie,DEF,Newcastle,0,9,0,0,11.0,2.9,90,0,0.0,0,18.3,4.9,19873
2021-22,Tyrick Mitchell,DEF,Crystal Palace,6,23,1,0,17.8,1.9,90,0,0.0,0,1.1,4.5,64839
2021-22,Andreas Christensen,DEF,Chelsea,6,25,1,0,17.0,3.5,90,0,0.0,0,18.4,5.0,302551
2021-22,Javier Manquillo,DEF,Newcastle,1,10,0,0,14.8,4.3,90,0,17.0,0,10.8,4.0,802634
2021-22,Mads Roerslev Rasmussen,DEF,Brentford,1,4,0,0,4.2,0.9,13,0,0.0,0,4.8,4.3,4394
2021-22,Joel Ward,DEF,Crystal Palace,8,26,1,2,28.6,2.9,90,0,0.0,0,0.5,4.5,22899
2021-22,Ethan Pinnock,DEF,Brentford,1,17,0,0,16.4,1.7,90,0,0.0,0,1.0,4.7,549989
2021-22,Tino Livramento,DEF,Southampton,6,27,1,0,14.2,2.2,90,0,6.0,0,2.0,4.4,1684116
2021-22,Charlie Taylor,DEF,Burnley,6,25,0,1,32.4,5.2,90,0,1.0,1,18.6,4.4,30463
2021-22,Emil Krafth,DEF,Newcastle,1,8,0,0,10.0,1.1,90,0,0.0,0,0.9,4.3,4928
2021-22,Joël Veltman,DEF,Brighton,1,12,0,0,15.6,1.7,90,0,0.0,0,1.0,4.4,87177
