,total_points,bps,influence,goals_scored,ict_index,bonus,threat,minutes,creativity,assists,value,clean_sheets,selected
47,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,359325
48,1,16,18.0,0,3.6,0,17.0,90,1.0,0,48,0,41053
49,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,11222
50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,63375
51,1,18,18.8,0,3.1,0,9.0,90,3.0,0,44,0,6419
52,5,16,27.2,0,6.8,0,15.0,78,25.6,1,94,0,66196
53,9,31,34.6,0,6.2,1,4.0,90,23.8,2,49,0,36682
54,0,0,0.0,0,0.0,0,0.0,0,0.0,0,42,0,8865
55,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,5108
56,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,12593
57,1,15,20.8,0,5.3,0,18.0,90,14.6,0,44,0,1025891
58,0,0,0.0,0,0.0,0,0.0,0,0.0,0,84,0,148744
59,0,0,0.0,0,0.0,0,0.0,0,0.0,0,74,0,648690
60,2,13,7.2,0,3.8,0,2.0,90,28.5,0,89,0,195430
61,1,16,15.2,0,3.5,0,19.0,90,0.8,0,51,0,238788
62,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,7437
63,1,17,18.4,0,4.9,0,8.0,90,22.8,0,43,0,54872
64,0,0,0.0,0,0.0,0,0.0,0,0.0,0,69,0,72599
65,2,14,15.6,0,11.2,0,59.0,90,37.5,0,123,1,952982
66,12,35,29.8,0,6.3,3,6.0,90,26.8,1,51,1,1198859
67,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,226926
68,2,15,19.4,0,4.2,0,6.0,90,16.3,0,50,0,74945
69,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,17087
70,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,77525
71,0,1,2.6,0,0.8,0,4.0,69,1.2,0,55,0,167898
72,2,5,11.8,0,8.0,0,56.0,90,12.0,0,67,0,1854659
73,6,25,12.6,0,1.3,0,0.0,90,0.3,0,45,1,450337
74,0,0,0.0,0,0.0,0,0.0,0,0.0,0,60,0,331
75,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,21310
76,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,4060
77,1,13,14.0,0,2.1,0,2.0,90,5.2,0,39,0,161059
78,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,53918
79,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,80
80,1,15,16.8,0,4.0,0,12.0,90,10.8,0,47,0,720574
81,7,26,20.4,0,2.0,1,0.0,90,0.0,0,54,1,743921
82,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,775
83,3,12,11.0,0,6.7,0,42.0,90,14.0,0,50,1,387799
84,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,3985
85,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1447
86,0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,0,25436
87,1,3,0.4,0,1.8,0,18.0,7,0.0,0,43,0,102438
88,1,3,1.8,0,0.3,0,0.0,20,1.2,0,49,0,6328
89,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,3450
90,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,411867
91,1,3,0.2,0,0.1,0,0.0,20,1.1,0,59,0,4256
92,0,0,0.0,0,0.0,0,0.0,0,0.0,0,59,0,9457
93,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,23744
94,8,25,39.2,1,9.8,0,46.0,86,12.4,0,104,1,1787175
95,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,6632
96,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,15174
97,0,0,0.0,0,0.0,0,0.0,0,0.0,0,57,0,5540
98,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,4251
99,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,5705
100,3,8,6.2,0,3.1,0,21.0,76,3.5,0,64,1,110371
101,1,3,0.0,0,0.0,0,0.0,3,0.2,0,59,0,28581
102,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,21449
103,2,20,38.8,0,3.9,0,0.0,90,0.0,0,45,0,50139
104,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1623
105,0,0,0.0,0,0.0,0,0.0,0,0.0,0,51,0,3323
106,8,28,10.6,0,1.3,2,0.0,82,2.3,0,49,1,49969
107,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,1179
108,1,11,10.0,0,1.3,0,0.0,90,3.0,0,45,0,136460
109,3,20,11.4,0,3.9,0,0.0,90,27.8,0,45,1,78712
110,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,4226
111,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,6380
112,1,3,1.4,0,0.3,0,0.0,34,1.6,0,49,0,2040
113,1,13,12.0,0,1.7,0,4.0,90,0.8,0,46,0,477352
114,1,0,0.0,0,0.0,0,0.0,13,0.3,0,44,0,108895
115,2,11,7.6,0,2.1,0,2.0,69,11.3,0,50,0,12667
116,6,24,6.6,0,1.7,0,9.0,90,1.2,0,45,1,90319
117,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,556
118,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,9877
119,0,0,0.0,0,0.0,0,0.0,0,0.0,0,63,0,100722
120,1,3,3.2,0,0.4,0,0.0,55,0.6,0,49,0,8964
121,6,20,18.6,0,3.9,0,19.0,90,1.1,0,44,1,23671
122,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,1848
123,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,1653
124,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,743
125,2,5,0.0,0,0.9,0,2.0,90,10.7,0,56,0,302146
126,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,65232
127,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,5752
128,0,0,0.0,0,0.0,0,0.0,0,0.0,0,42,0,34199
129,1,2,0.4,0,0.1,0,0.0,31,0.5,0,45,0,8427
130,1,4,1.8,0,0.2,0,0.0,17,0.4,0,44,0,27946
131,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,19501
132,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,273711
133,0,0,0.0,0,0.0,0,0.0,0,0.0,0,118,0,139437
134,1,14,12.4,0,1.4,0,0.0,90,1.7,0,45,0,482307
135,2,22,17.6,0,5.9,0,7.0,90,34.6,0,80,0,3351242
136,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,116605
137,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,5120
138,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,935
139,2,12,14.4,0,2.6,0,0.0,90,11.8,0,54,0,61840
140,1,3,0.2,0,0.6,0,4.0,3,2.1,0,76,0,764067
141,1,10,18.8,0,2.7,0,8.0,90,0.5,0,66,0,1539620
142,2,16,12.2,0,9.1,0,37.0,90,42.0,0,86,0,215718
143,0,0,0.0,0,0.0,0,0.0,0,0.0,0,69,0,44592
144,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,983
145,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,243177
146,0,0,0.0,0,0.0,0,0.0,0,0.0,0,88,0,198166
147,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,30645
148,1,3,0.0,0,0.0,0,0.0,5,0.1,0,50,0,2676
149,15,42,69.2,2,14.4,3,69.0,90,5.4,0,130,0,6310003
150,0,0,0.0,0,0.0,0,0.0,0,0.0,0,59,0,3556
151,5,13,36.6,0,11.5,0,18.0,90,60.8,1,106,0,110287
152,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,77
153,1,-1,5.0,0,2.7,0,21.0,23,0.8,0,45,0,3595
154,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,273076
155,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,69001
156,0,9,18.0,0,1.8,0,0.0,90,0.3,0,48,0,41982
157,1,5,4.4,0,0.5,0,0.0,15,0.8,0,49,0,6935
158,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,6832
159,0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,0,15419
160,0,0,0.0,0,0.0,0,0.0,0,0.0,0,51,0,102601
161,2,13,21.6,0,3.0,0,8.0,90,0.5,0,50,0,200271
162,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,9713
163,0,0,0.0,0,0.0,0,0.0,0,0.0,0,42,0,13907
164,0,0,0.0,0,0.0,0,0.0,0,0.0,0,56,0,36683
165,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,89861
166,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,631174
167,1,4,1.4,0,0.2,0,0.0,13,0.4,0,50,0,1330
168,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,2545
169,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,5578
170,2,21,24.2,0,5.3,0,11.0,90,17.7,0,53,0,58667
171,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,16085
172,1,6,15.8,0,1.7,0,0.0,90,0.7,0,50,0,300180
173,0,0,0.0,0,0.0,0,0.0,0,0.0,0,38,0,1056841
174,9,28,51.8,1,6.4,1,11.0,90,1.1,0,60,0,1978190
175,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,16832
176,2,9,4.0,0,1.6,0,2.0,90,9.5,0,48,0,31086
177,1,15,18.8,0,1.9,0,0.0,90,0.0,0,50,0,384835
178,8,37,50.0,1,12.3,1,32.0,87,40.8,0,78,0,2120029
179,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,9242
180,0,0,0.0,0,0.0,0,0.0,0,0.0,0,72,0,364783
181,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,14969
182,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,90764
183,0,20,26.0,0,4.6,0,0.0,90,20.3,0,50,0,222071
184,1,5,2.4,0,2.1,0,18.0,30,0.2,0,64,0,54282
185,9,31,40.6,1,8.1,3,27.0,90,13.4,0,74,0,256497
186,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,6444
187,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,996
188,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,9663
189,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,3333
190,0,0,0.0,0,0.0,0,0.0,0,0.0,0,67,0,199995
191,1,5,4.8,0,0.5,0,0.0,59,0.6,0,47,0,45407
192,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,6490
193,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,26457
194,2,5,6.6,0,4.6,0,35.0,90,4.2,0,54,0,140159
195,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,21158
196,1,11,13.2,0,3.1,0,17.0,90,1.0,0,49,0,562510
197,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,1514
198,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,2710
199,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,45
200,0,0,0.0,0,0.0,0,0.0,0,0.0,0,79,0,220713
201,0,0,0.0,0,0.0,0,0.0,0,0.0,0,82,0,683178
202,1,6,7.2,0,2.1,0,11.0,74,2.3,0,53,0,51657
203,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,89
204,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,270084
205,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,262376
206,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,5692
207,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,17874
208,0,0,0.0,0,0.0,0,0.0,0,0.0,0,60,0,1151
209,2,18,30.8,0,3.1,0,0.0,90,0.0,0,55,0,1207781
210,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,231
211,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,9410
212,0,0,0.0,0,0.0,0,0.0,0,0.0,0,77,0,794805
213,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1624
214,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,124392
215,5,23,24.8,0,10.6,0,65.0,86,15.9,1,87,0,810500
216,5,16,23.6,0,4.8,0,13.0,90,11.3,1,74,0,331869
217,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,5197
218,2,10,19.4,0,1.9,0,0.0,90,0.0,0,60,0,795226
219,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1243
220,1,2,0.4,0,0.1,0,0.0,7,0.7,0,58,0,13479
221,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,1450
222,1,7,14.6,0,1.6,0,0.0,66,0.9,0,47,0,190393
223,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1269
224,-1,9,9.8,0,2.1,0,0.0,90,11.3,0,51,0,450789
225,0,0,0.0,0,0.0,0,0.0,0,0.0,0,68,0,62310
226,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,259
227,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,16075
228,2,5,7.8,0,7.5,0,53.0,90,14.0,0,120,0,428080
229,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,218
230,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,30022
231,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,10982
232,1,10,17.8,0,3.5,0,17.0,90,0.3,0,49,0,45869
233,1,8,8.2,0,0.9,0,0.0,58,0.8,0,60,0,13723
234,1,3,0.2,0,0.0,0,0.0,2,0.1,0,51,0,5539
235,2,14,13.6,0,1.4,0,0.0,90,0.0,0,60,0,676804
236,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,60
237,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,870
238,2,15,4.0,0,4.8,0,28.0,90,15.8,0,62,0,88018
239,7,35,51.6,0,9.2,0,4.0,90,36.7,2,70,0,159141
240,2,15,21.8,0,5.4,0,0.0,90,32.1,0,58,0,104599
241,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,774
242,13,42,55.0,1,9.9,3,19.0,82,24.8,1,50,0,157293
243,1,2,0.6,0,2.8,0,12.0,72,15.7,0,55,0,757271
244,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,958
245,6,20,33.6,1,9.0,0,42.0,84,14.7,0,56,0,813585
246,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,66038
247,2,9,13.6,0,1.5,0,0.0,76,0.9,0,45,0,18277
248,2,12,15.2,0,4.5,0,23.0,90,6.4,0,55,0,102029
249,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,1399
250,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,40635
251,0,0,0.0,0,0.0,0,0.0,0,0.0,0,57,0,28196
252,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,35234
253,10,31,39.8,1,8.7,3,27.0,90,19.8,0,73,0,1117185
254,5,26,39.6,0,10.6,0,0.0,90,66.6,1,45,0,192530
255,0,1,2.2,0,0.5,0,2.0,90,0.5,0,49,0,33915
256,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,285
257,2,10,10.0,0,5.3,0,25.0,90,18.2,0,67,0,3210022
258,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,218
259,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,2321
260,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,96
261,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,7329
262,2,14,16.6,0,1.7,0,0.0,90,0.7,0,48,0,34308
263,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,4682
264,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,2482
265,3,10,9.8,0,2.5,0,3.0,75,12.4,0,62,1,2145518
266,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,4293
267,2,10,18.0,0,1.8,0,0.0,90,0.0,0,50,0,195307
268,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,1679
269,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,80287
270,2,21,34.6,0,3.6,0,0.0,90,1.6,0,60,0,1844276
271,0,0,0.0,0,0.0,0,0.0,0,0.0,0,51,0,241237
272,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,273
273,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,22128
274,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,197
275,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,8194
276,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,11822
277,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,7026
278,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,43
279,6,26,28.0,0,4.3,0,4.0,90,10.8,0,43,1,7321
280,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,2719
281,1,2,0.0,0,0.0,0,0.0,15,0.3,0,71,0,73607
282,0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,0,10814
283,0,0,0.0,0,0.0,0,0.0,0,0.0,0,59,0,503587
284,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,36
285,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,8034
286,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,101116
287,0,0,0.0,0,0.0,0,0.0,0,0.0,0,65,0,11749
288,1,4,4.2,0,2.0,0,15.0,17,0.3,0,55,0,4443
289,0,0,0.0,0,0.0,0,0.0,0,0.0,0,63,0,3096922
290,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,6833
291,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,21393
292,1,14,16.6,0,4.6,0,10.0,90,19.3,0,43,0,5877
293,3,2,0.0,0,1.3,0,4.0,84,10.2,0,61,1,252284
294,2,-1,0.0,0,3.5,0,23.0,90,13.2,0,78,1,1203893
295,1,5,4.8,0,0.8,0,2.0,45,1.1,0,48,0,12989
296,9,36,45.0,1,9.6,3,23.0,90,27.5,0,53,0,993333
297,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,96796
298,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,12274
299,2,9,8.6,0,3.5,0,12.0,90,14.1,0,65,0,267051
300,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,23634
301,1,3,3.2,0,0.8,0,2.0,13,2.4,0,44,0,4112
302,1,1,0.0,0,0.2,0,2.0,5,0.8,0,43,0,3866
303,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1631
304,2,9,26.2,0,6.2,0,19.0,90,16.3,0,45,0,59908
305,1,9,10.4,0,1.1,0,0.0,54,0.7,0,42,0,1792336
306,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,11448
307,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,1556
308,2,18,21.6,0,4.9,0,11.0,90,16.4,0,51,0,527016
309,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1078
310,2,21,22.8,0,7.0,0,6.0,90,41.3,0,63,0,174927
311,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,7605
312,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,32463
313,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,109
314,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,6923
315,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,60073
316,2,4,0.8,0,2.6,0,8.0,90,17.1,0,57,0,435514
317,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,21535
318,0,6,6.4,0,2.6,0,18.0,78,1.3,0,42,0,22826
319,3,17,9.6,0,6.4,0,22.0,90,32.1,0,57,1,138029
320,0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,0,407179
321,1,0,0.2,0,0.3,0,2.0,25,0.8,0,50,0,148284
322,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,680
323,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,67559
324,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,981
325,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,9918
326,1,8,8.0,0,0.9,0,0.0,59,1.1,0,48,0,432287
327,0,0,0.0,0,0.0,0,0.0,0,0.0,0,59,0,6125
328,0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,0,9633
329,9,30,40.4,1,11.3,3,71.0,90,1.6,0,68,0,94675
330,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,5496
331,4,23,30.4,0,4.7,0,4.0,90,12.1,1,43,0,46630
332,4,23,29.2,0,2.9,1,0.0,90,0.0,0,46,0,1652925
333,5,19,21.0,0,2.1,0,0.0,90,0.2,0,49,1,45251
334,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,15237
335,4,20,43.0,0,4.3,0,0.0,90,0.0,0,63,0,1764727
336,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,1394
337,1,3,0.0,0,0.1,0,2.0,18,0.3,0,52,0,29849
338,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,3534
339,2,-2,8.2,0,3.7,0,27.0,90,2.2,0,64,0,270907
340,1,2,2.2,0,3.3,0,20.0,6,11.0,0,57,0,30991
341,1,4,2.4,0,0.7,0,2.0,14,2.7,0,58,0,12043
342,6,22,32.0,0,7.9,1,21.0,90,25.8,1,45,0,216007
343,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,6652
344,2,9,3.6,0,2.8,0,8.0,90,16.3,0,54,0,15747
345,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,1384
346,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1224
347,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,4275
348,1,3,0.0,0,0.3,0,3.0,16,0.6,0,55,0,12684
349,1,4,7.6,0,3.0,0,21.0,90,1.8,0,48,0,43537
350,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,23462
351,0,0,0.0,0,0.0,0,0.0,0,0.0,0,51,0,9993
352,0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,0,559829
353,3,12,20.8,0,7.8,0,19.0,90,37.8,0,48,1,11214
354,1,9,12.2,0,6.4,0,35.0,84,16.4,0,58,1,1055879
355,6,21,11.6,0,5.8,0,32.0,90,14.0,0,43,1,46421
356,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,3429
357,0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,0,26037
358,3,8,3.4,0,0.9,0,4.0,71,1.6,0,54,1,5462
359,12,34,57.6,1,9.7,2,23.0,90,16.4,1,74,0,1111684
360,10,30,54.0,1,10.2,3,37.0,84,10.9,0,44,0,72919
361,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,2449
362,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,6214
363,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,581
364,2,9,6.4,0,2.9,0,10.0,90,12.2,0,79,0,58086
365,3,15,9.8,0,4.2,0,1.0,90,31.1,0,50,1,49944
366,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,4260
367,1,11,12.6,0,3.7,0,2.0,90,22.6,0,45,0,54277
368,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,13689
369,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,8227
370,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,14014
371,8,30,39.6,1,8.8,3,31.0,90,17.3,0,64,0,215745
372,1,4,6.6,0,2.4,0,7.0,29,10.3,0,57,0,9811
373,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,95622
374,0,0,0.0,0,0.0,0,0.0,0,0.0,0,41,0,2002983
375,1,7,3.0,0,0.3,0,0.0,35,0.4,0,44,0,16616
376,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,49354
377,1,5,1.2,0,0.2,0,0.0,12,0.3,0,45,0,622
378,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,16215
379,2,17,31.6,0,4.2,0,0.0,90,10.0,0,46,0,431841
380,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,29457
381,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,164891
382,2,16,19.2,0,2.1,0,0.0,90,1.5,0,48,0,206595
383,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,15580
384,2,12,8.6,0,2.3,0,12.0,69,2.0,0,43,0,72899
385,2,11,4.2,0,2.3,0,12.0,90,6.3,0,54,0,19938
386,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,21343
387,0,0,0.0,0,0.0,0,0.0,0,0.0,0,70,0,208711
388,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,7622
389,0,0,0.0,0,0.0,0,0.0,0,0.0,0,64,0,317810
390,9,29,17.6,0,5.1,3,12.0,90,21.8,0,49,1,205262
391,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,70429
392,6,27,16.4,0,2.1,0,3.0,90,1.4,0,50,1,95745
393,1,8,4.8,0,0.5,0,0.0,90,0.2,0,44,0,8739
394,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,12563
395,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,62481
396,0,-5,0.0,0,0.4,0,4.0,45,0.4,0,50,0,10054
397,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1635
398,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,9056
399,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,179629
400,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,94861
401,9,26,42.2,1,8.9,2,35.0,90,11.6,0,57,0,381320
402,6,28,29.4,0,4.2,1,0.0,90,12.2,0,45,1,40035
403,0,0,0.0,0,0.0,0,0.0,0,0.0,0,60,0,11720
404,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1786
405,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,0
406,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,17309
407,3,10,10.6,0,1.3,0,0.0,90,1.9,0,44,1,11597
408,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,2332
409,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,1660
410,1,7,6.0,0,3.0,0,10.0,72,13.6,0,52,0,2327
411,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,161644
412,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,263231
413,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,77219
414,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,4535
415,0,0,0.0,0,0.0,0,0.0,0,0.0,0,65,0,1283
416,5,23,22.4,0,3.2,0,8.0,90,1.7,0,44,1,146091
417,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,73248
418,1,13,18.8,0,1.9,0,0.0,90,0.0,0,42,0,93486
419,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,2728
420,1,2,2.2,0,0.4,0,0.0,21,1.8,0,115,0,836247
421,0,2,3.0,0,0.5,0,2.0,90,0.1,0,44,0,9646
422,4,19,26.2,0,4.2,0,0.0,20,15.3,1,44,0,107428
423,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,4627
