Season,name,position,assists,bonus,bps,clean_sheets,creativity,fixture,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,match_date,team,opp_team_rating,team_rating
2021-22,Harvey Barnes,MID,0,0,10,0,26.1,139,2,0,8.2,12.4,74,0,0,0,0,14,0,229932,2.0,2.0,43.0,2,7123,12731,5608,65,0,0,14,2021-12-01 19:30:00,Leicester,2,3.0
2021-22,Chris Wood,FWD,0,0,1,0,10.5,137,0,0,1.7,0.4,58,0,0,0,0,14,0,109554,0.0,0.0,6.0,1,1220,5887,4667,67,0,0,14,2021-12-01 19:30:00,Burnley,2,4.0
2021-22,Hakim Ziyech,MID,0,1,22,0,1.5,135,0,1,7.7,41.0,30,0,0,0,0,14,0,39335,2.0,1.0,34.0,6,3155,4904,1749,73,0,1,14,2021-12-01 19:30:00,Chelsea,4,1.0
2021-22,Jamie Vardy,FWD,0,0,6,0,23.6,139,2,0,4.5,3.6,90,0,0,0,0,14,0,2406342,2.0,2.0,18.0,2,170589,216782,46193,106,0,0,14,2021-12-01 19:30:00,Leicester,2,3.0
2021-22,Pablo Fornals,MID,1,0,20,1,24.8,136,0,0,5.5,22.0,76,0,0,0,0,14,0,195799,1.0,1.0,8.0,6,7409,16643,9234,60,1,0,14,2021-12-01 19:30:00,West Ham,2,1.0
2021-22,Ademola Lookman,MID,0,0,3,0,10.8,139,2,0,1.8,2.8,60,0,0,0,0,14,0,9575,2.0,2.0,4.0,1,3449,4071,622,60,0,1,14,2021-12-01 19:30:00,Leicester,2,3.0
2021-22,Nathan Redmond,MID,1,0,21,0,33.5,139,2,0,7.8,24.2,90,0,0,0,0,14,0,19084,2.0,2.0,20.0,5,-1148,1283,2431,59,1,0,14,2021-12-01 19:30:00,Southampton,3,2.0
2021-22,Wilfred Ndidi,MID,1,0,10,0,0.9,139,2,0,2.9,7.8,90,0,0,0,0,14,0,80905,2.0,2.0,20.0,4,1040,2352,1312,48,0,1,14,2021-12-01 19:30:00,Leicester,2,3.0
2021-22,Dwight McNeil,MID,0,0,5,1,6.3,137,0,0,5.0,18.6,90,0,0,0,0,14,0,16045,0.0,0.0,25.0,3,-160,388,548,58,0,0,14,2021-12-01 19:30:00,Burnley,2,4.0
2021-22,Aaron Lennon,MID,0,0,3,0,0.0,137,0,0,0.0,0.0,5,0,0,0,0,14,0,1330,0.0,0.0,0.0,1,19,57,38,49,0,0,14,2021-12-01 19:30:00,Burnley,2,4.0
2021-22,Yves Bissouma,MID,0,0,16,0,16.5,136,1,0,3.7,16.2,90,0,0,0,0,14,0,860555,1.0,1.0,4.0,2,6743,27856,21113,44,0,0,14,2021-12-01 19:30:00,Brighton,1,2.0
2021-22,Kiernan Dewsbury-Hall,MID,0,0,3,0,5.1,139,0,0,2.9,4.2,45,0,0,0,0,14,0,3512,2.0,2.0,20.0,0,-7,83,90,45,0,1,14,2021-12-01 19:30:00,Leicester,2,3.0
2021-22,Jay Rodriguez,FWD,0,0,0,0,10.4,137,0,0,1.4,0.4,31,0,0,0,0,14,0,41101,0.0,0.0,3.0,0,-1757,102,1859,53,0,1,14,2021-12-01 19:30:00,Burnley,2,4.0
2021-22,Adam Armstrong,FWD,0,0,10,0,31.5,139,2,0,5.5,12.6,73,0,0,0,0,14,0,348189,2.0,2.0,11.0,2,5116,29962,24846,60,1,0,14,2021-12-01 19:30:00,Southampton,3,2.0
2021-22,Michail Antonio,FWD,0,0,1,0,21.7,136,1,0,5.5,6.4,90,0,0,0,0,14,0,3775385,1.0,1.0,27.0,1,-94163,67833,161996,81,1,1,14,2021-12-01 19:30:00,West Ham,2,1.0
2021-22,Tom Cleverley,MID,0,0,9,0,25.8,135,2,0,6.6,16.0,84,0,0,0,0,14,0,9774,2.0,1.0,24.0,1,41,408,367,48,1,1,14,2021-12-01 19:30:00,Watford,1,4.0
2021-22,Kai Havertz,MID,1,0,20,0,26.7,135,1,0,8.5,32.8,90,0,0,0,0,14,0,406292,2.0,1.0,25.0,5,-45677,11796,57473,80,0,0,14,2021-12-01 19:30:00,Chelsea,4,1.0
2021-22,Nathan Tella,MID,0,0,7,0,15.5,139,2,0,5.2,7.6,64,0,0,0,0,14,0,4596,2.0,2.0,29.0,2,44,221,177,47,1,0,14,2021-12-01 19:30:00,Southampton,3,2.0
2021-22,Mateusz Klich,MID,0,0,5,0,0.6,133,0,0,0.3,2.2,45,0,0,0,0,14,0,35538,0.0,1.0,0.0,1,-1935,453,2388,54,1,0,14,2021-11-30 20:15:00,Leeds,3,3.0
2021-22,Jeffrey Schlupp,MID,0,0,11,1,3.3,133,0,0,2.8,23.2,79,0,0,0,0,14,0,3656,0.0,1.0,1.0,3,-44,55,99,54,0,0,14,2021-11-30 20:15:00,Crystal Palace,3,3.0
2021-22,Michael Olise,MID,0,0,3,0,0.0,133,1,0,0.0,0.0,1,0,0,0,0,14,0,7012,0.0,1.0,0.0,1,-65,615,680,54,0,0,14,2021-11-30 20:15:00,Crystal Palace,3,3.0
2021-22,Adam Forshaw,MID,0,0,5,1,4.2,133,0,0,3.4,10.4,90,0,0,0,0,14,0,2372,0.0,1.0,19.0,2,549,632,83,45,1,1,14,2021-11-30 20:15:00,Leeds,3,3.0
2021-22,Will Hughes,MID,0,0,1,0,0.5,133,1,0,0.2,1.4,10,0,0,0,0,14,0,3888,0.0,1.0,0.0,1,27,178,151,47,0,0,14,2021-11-30 20:15:00,Crystal Palace,3,3.0
2021-22,Stuart Dallas,MID,0,0,9,1,19.1,133,0,0,6.3,26.2,90,0,0,0,0,14,0,392857,0.0,1.0,18.0,2,-3996,8718,12714,51,1,1,14,2021-11-30 20:15:00,Leeds,3,3.0
2021-22,Rodrigo Moreno,FWD,0,0,-2,0,11.7,133,0,0,5.5,3.2,45,0,0,0,0,14,0,151817,0.0,1.0,40.0,1,-3063,7558,10621,63,1,0,14,2021-11-30 20:15:00,Leeds,3,3.0
2021-22,Wilfried Zaha,MID,0,0,1,0,33.0,133,1,0,7.1,8.8,90,0,0,0,0,14,0,682256,0.0,1.0,29.0,2,-44499,22727,67226,70,0,0,14,2021-11-30 20:15:00,Crystal Palace,3,3.0
2021-22,Daniel James,MID,0,0,8,1,13.1,133,0,0,7.7,8.2,90,0,0,0,0,14,0,59753,0.0,1.0,56.0,3,7512,10979,3467,60,1,0,14,2021-11-30 20:15:00,Leeds,3,3.0
2021-22,Jordan Ayew,FWD,0,0,6,1,17.7,133,0,0,4.4,14.0,89,0,0,0,0,14,0,45216,0.0,1.0,12.0,2,-647,1356,2003,58,0,0,14,2021-11-30 20:15:00,Crystal Palace,3,3.0
2021-22,Christian Benteke,FWD,0,0,0,0,1.2,133,1,0,2.7,1.0,22,0,0,0,0,14,0,299405,0.0,1.0,25.0,1,27080,49214,22134,64,0,0,14,2021-11-30 20:15:00,Crystal Palace,3,3.0
2021-22,Raphael Dias Belloli,MID,0,0,23,1,16.8,133,0,1,8.7,43.0,90,0,0,0,0,14,0,1748678,0.0,1.0,27.0,8,20388,88242,67854,67,1,0,14,2021-11-30 20:15:00,Leeds,3,3.0
2021-22,Conor Gallagher,MID,0,0,7,0,8.6,133,1,0,4.9,12.2,90,0,0,0,0,14,0,2538755,0.0,1.0,28.0,1,130337,184247,53910,61,0,1,14,2021-11-30 20:15:00,Crystal Palace,3,3.0
2021-22,Kalvin Phillips,MID,0,0,13,1,12.3,133,0,0,4.0,15.2,90,0,0,0,0,14,0,125820,0.0,1.0,12.0,3,-108,3361,3469,48,1,0,14,2021-11-30 20:15:00,Leeds,3,3.0
2021-22,Odsonne Edouard,FWD,0,0,6,1,2.1,133,0,0,0.9,7.0,67,0,0,0,0,14,0,196732,0.0,1.0,0.0,2,-26482,2721,29203,65,0,0,14,2021-11-30 20:15:00,Crystal Palace,3,3.0
2021-22,Tyler Roberts,MID,0,0,3,1,21.0,133,0,0,3.4,5.6,90,0,0,0,0,14,0,5151,0.0,1.0,7.0,2,26,153,127,48,1,1,14,2021-11-30 20:15:00,Leeds,3,3.0
2021-22,Callum Wilson,FWD,0,3,37,0,32.3,138,1,1,10.3,49.2,90,0,0,0,0,14,0,331315,1.0,1.0,21.0,9,64510,77394,12884,74,1,0,14,2021-11-30 19:30:00,Newcastle,4,4.0
2021-22,Jonjo Shelvey,MID,0,0,13,0,18.2,138,1,0,2.6,7.0,90,0,0,0,0,14,0,6550,1.0,1.0,1.0,2,1696,2069,373,53,1,0,14,2021-11-30 19:30:00,Newcastle,4,4.0
2021-22,Miguel Almirón,MID,0,0,4,0,0.1,138,1,0,0.2,2.2,13,0,0,0,0,14,0,22697,1.0,1.0,0.0,1,115,1126,1011,52,1,0,14,2021-11-30 19:30:00,Newcastle,4,4.0
2021-22,Christos Tzolis,MID,0,0,7,0,14.8,138,0,0,9.2,11.0,45,0,0,0,0,14,0,4077,1.0,1.0,66.0,1,-52,73,125,48,0,0,14,2021-11-30 19:30:00,Norwich,4,4.0
2021-22,Lukas Rupp,MID,0,0,18,0,28.7,138,1,0,5.9,10.2,90,0,0,0,0,14,0,33213,1.0,1.0,20.0,2,-464,1318,1782,44,0,0,14,2021-11-30 19:30:00,Norwich,4,4.0
2021-22,Joshua Sargent,FWD,0,0,11,0,1.7,138,1,0,3.6,7.4,66,0,0,0,0,14,0,12106,1.0,1.0,27.0,2,249,970,721,54,0,0,14,2021-11-30 19:30:00,Norwich,4,4.0
2021-22,Teemu Pukki,FWD,0,2,24,0,11.4,138,1,1,7.4,31.2,90,0,0,0,0,14,0,467840,1.0,1.0,31.0,8,28151,48391,20240,58,0,0,14,2021-11-30 19:30:00,Norwich,4,4.0
2021-22,Adam Idah,FWD,0,0,1,0,0.7,138,0,0,0.4,0.0,23,0,0,0,0,14,0,37178,1.0,1.0,5.0,1,-334,1647,1981,49,0,0,14,2021-11-30 19:30:00,Norwich,4,4.0
2021-22,Kenny McLean,MID,0,0,7,0,13.1,138,1,0,3.2,10.0,90,0,0,0,0,14,0,6135,1.0,1.0,9.0,2,1094,1659,565,49,0,0,14,2021-11-30 19:30:00,Norwich,4,4.0
2021-22,Joseph Willock,MID,0,0,5,1,12.1,138,0,0,1.6,4.0,72,0,0,0,0,14,0,50149,1.0,1.0,0.0,3,3342,4957,1615,57,1,0,14,2021-11-30 19:30:00,Newcastle,4,4.0
2021-22,Isaac Hayden,MID,0,0,1,0,0.0,138,1,0,0.1,0.0,17,0,0,0,0,14,0,37901,1.0,1.0,4.0,1,4724,8000,3276,45,1,0,14,2021-11-30 19:30:00,Newcastle,4,4.0
2021-22,Ryan Fraser,MID,0,0,1,0,4.0,138,0,0,1.0,0.0,10,0,0,0,0,14,0,9454,1.0,1.0,8.0,1,2899,3426,527,53,1,0,14,2021-11-30 19:30:00,Newcastle,4,4.0
2021-22,Pierre Lees-Melou,MID,0,0,3,0,3.0,138,1,0,3.9,10.2,45,0,0,0,0,14,0,5612,1.0,1.0,26.0,1,-89,174,263,48,0,0,14,2021-11-30 19:30:00,Norwich,4,4.0
2021-22,Billy Gilmour,MID,0,0,9,0,44.0,138,1,0,6.3,12.0,90,0,0,0,0,14,0,419836,1.0,1.0,7.0,2,10913,19327,8414,44,0,0,14,2021-11-30 19:30:00,Norwich,4,4.0
2021-22,Allan Saint-Maximin,FWD,0,0,8,1,32.1,138,0,0,4.4,5.6,76,0,0,0,0,14,0,1605023,1.0,1.0,6.0,2,141126,184374,43248,69,1,0,14,2021-11-30 19:30:00,Newcastle,4,4.0
2021-22,Joelinton Cássio Apolinário de Lira,FWD,0,0,2,0,3.3,138,1,0,1.0,2.8,90,0,0,0,0,14,0,38099,1.0,1.0,4.0,2,5480,7056,1576,58,1,0,14,2021-11-30 19:30:00,Newcastle,4,4.0
2021-22,Donny van de Beek,MID,0,0,4,0,0.0,125,0,0,0.2,2.0,1,0,0,0,0,13,0,24305,1.0,1.0,0.0,1,11079,12438,1359,57,0,0,13,2021-11-28 16:30:00,Man Utd,1,1.0
2021-22,Cristiano Ronaldo dos Santos Aveiro,FWD,0,0,-2,0,0.9,125,1,0,0.3,0.4,26,0,0,0,0,13,0,2514042,1.0,1.0,2.0,0,-239840,26119,265959,124,0,1,13,2021-11-28 16:30:00,Man Utd,1,1.0
2021-22,Mason Mount,MID,0,0,3,0,11.8,125,0,0,1.4,2.4,12,0,0,0,0,13,0,1171202,1.0,1.0,0.0,1,-59318,53074,112392,75,1,0,13,2021-11-28 16:30:00,Chelsea,1,1.0
2021-22,Romelu Lukaku,FWD,0,0,4,0,10.5,125,0,0,1.8,3.0,8,0,0,0,0,13,0,777302,1.0,1.0,4.0,1,2283,28095,25812,115,1,0,13,2021-11-28 16:30:00,Chelsea,1,1.0
2021-22,Marcus Rashford,MID,0,0,1,0,2.6,125,1,0,0.9,0.8,76,0,0,0,0,13,0,66986,1.0,1.0,6.0,1,-10221,5229,15450,94,0,1,13,2021-11-28 16:30:00,Man Utd,1,1.0
2021-22,Nemanja Matic,MID,0,0,16,0,0.6,125,1,0,1.3,12.8,90,0,0,0,0,13,0,28361,1.0,1.0,0.0,2,-112,1297,1409,45,0,0,13,2021-11-28 16:30:00,Man Utd,1,1.0
2021-22,Hakim Ziyech,MID,0,0,13,0,37.3,125,1,0,11.5,12.4,90,0,0,0,0,13,0,35644,1.0,1.0,65.0,2,2405,4644,2239,73,1,0,13,2021-11-28 16:30:00,Chelsea,1,1.0
2021-22,Timo Werner,FWD,0,0,3,0,1.3,125,1,0,8.1,0.0,81,0,0,0,0,13,0,120120,1.0,1.0,82.0,2,5758,8006,2248,86,1,0,13,2021-11-28 16:30:00,Chelsea,1,1.0
2021-22,Christian Pulisic,MID,0,0,4,0,16.1,125,0,0,2.8,5.8,12,0,0,0,0,13,0,56767,1.0,1.0,6.0,1,9505,11869,2364,79,1,0,13,2021-11-28 16:30:00,Chelsea,1,1.0
2021-22,Frederico Rodrigues de Paula Santos,MID,0,0,18,0,2.8,125,1,0,3.4,20.0,90,0,0,0,0,13,0,35282,1.0,1.0,11.0,2,-1908,1041,2949,49,0,0,13,2021-11-28 16:30:00,Man Utd,1,1.0
2021-22,Scott McTominay,MID,0,0,5,0,1.6,125,1,0,2.2,20.8,90,0,0,0,0,13,0,22082,1.0,1.0,0.0,1,-225,962,1187,54,0,1,13,2021-11-28 16:30:00,Man Utd,1,1.0
2021-22,Ruben Loftus-Cheek,MID,0,0,10,0,3.8,125,1,0,2.5,4.8,90,0,0,0,0,13,0,14306,1.0,1.0,16.0,2,-629,1743,2372,54,1,0,13,2021-11-28 16:30:00,Chelsea,1,1.0
2021-22,Jadon Sancho,MID,0,1,25,1,13.3,125,0,1,6.7,36.2,63,0,0,0,0,13,0,156577,1.0,1.0,17.0,9,8785,10938,2153,89,0,0,13,2021-11-28 16:30:00,Man Utd,1,1.0
2021-22,Bruno Miguel Borges Fernandes,MID,0,0,2,0,4.6,125,1,0,1.0,4.0,88,0,0,0,0,13,0,1484449,1.0,1.0,1.0,1,-107521,6100,113621,116,0,1,13,2021-11-28 16:30:00,Man Utd,1,1.0
2021-22,Jorge Luiz Frello Filho,MID,0,2,26,0,15.2,125,1,1,7.6,41.4,90,0,0,0,0,13,0,377099,1.0,1.0,19.0,8,-3443,19022,22465,58,1,1,13,2021-11-28 16:30:00,Chelsea,1,1.0
2021-22,Jesse Lingard,MID,0,0,1,0,0.0,125,0,0,0.0,0.0,13,0,0,0,0,13,0,91083,1.0,1.0,0.0,1,-1428,863,2291,68,0,0,13,2021-11-28 16:30:00,Man Utd,1,1.0
2021-22,Callum Hudson-Odoi,MID,0,0,8,0,51.8,125,1,0,11.4,22.6,77,0,0,0,0,13,0,74382,1.0,1.0,40.0,2,11160,20326,9166,53,1,0,13,2021-11-28 16:30:00,Chelsea,1,1.0
2021-22,Ashley Fletcher,FWD,0,0,2,0,0.5,127,0,0,0.8,4.0,19,0,0,0,0,13,0,20770,2.0,4.0,3.0,1,-53,1037,1090,49,0,0,13,2021-11-28 14:00:00,Watford,3,4.0
2021-22,Gabriel Fernando de Jesus,FWD,0,0,4,0,25.9,129,1,0,10.1,8.0,90,0,0,0,0,13,0,840436,1.0,2.0,67.0,2,-66446,44932,111378,87,1,0,13,2021-11-28 14:00:00,Man City,1,1.0
2021-22,Tom Cleverley,MID,0,0,10,0,57.0,127,3,0,7.4,14.8,45,0,0,0,0,13,0,9713,2.0,4.0,2.0,1,419,738,319,48,0,0,13,2021-11-28 14:00:00,Watford,3,4.0
2021-22,Sergi Canós,MID,0,0,2,1,1.0,122,0,0,0.8,3.4,86,0,0,0,0,13,0,183325,0.0,1.0,4.0,2,21096,28216,7120,55,1,1,13,2021-11-28 14:00:00,Brentford,4,3.0
2021-22,Shandon Baptiste,MID,0,0,7,0,10.4,122,0,0,1.5,4.6,20,0,0,0,0,13,0,1988,0.0,1.0,0.0,1,39,94,55,49,1,0,13,2021-11-28 14:00:00,Brentford,4,3.0
2021-22,Frank Onyeka,MID,1,0,13,1,2.0,122,0,0,1.0,4.4,90,0,0,0,0,13,0,7230,0.0,1.0,4.0,5,362,759,397,49,1,1,13,2021-11-28 14:00:00,Brentford,4,3.0
2021-22,Riyad Mahrez,MID,1,0,19,0,44.8,129,1,0,8.4,10.6,90,0,0,0,0,13,0,206214,1.0,2.0,29.0,5,-315,12239,12554,86,1,0,13,2021-11-28 14:00:00,Man City,1,1.0
2021-22,Kiernan Dewsbury-Hall,MID,0,0,4,0,0.0,127,0,0,0.0,0.0,2,0,0,0,0,13,0,3490,2.0,4.0,0.0,1,-34,95,129,45,1,0,13,2021-11-28 14:00:00,Leicester,4,3.0
2021-22,Anthony Gordon,MID,0,0,7,0,5.7,122,1,0,4.4,1.8,90,0,0,0,0,13,0,8106,0.0,1.0,36.0,2,765,1144,379,45,0,0,13,2021-11-28 14:00:00,Everton,3,4.0
2021-22,Allan Marques Loureiro,MID,0,0,11,0,14.3,122,1,0,3.9,22.2,90,0,0,0,0,13,0,488324,0.0,1.0,2.0,2,-18372,17930,36302,45,0,0,13,2021-11-28 14:00:00,Everton,3,4.0
2021-22,Vitaly Janelt,MID,0,0,8,1,11.6,122,0,0,3.2,18.0,90,0,0,0,0,13,0,12709,0.0,1.0,2.0,3,-587,263,850,50,1,0,13,2021-11-28 14:00:00,Brentford,4,3.0
2021-22,Andros Townsend,MID,0,0,9,0,46.4,122,1,0,5.4,5.6,69,0,0,0,0,13,0,848110,0.0,1.0,2.0,1,-42903,39902,82805,56,0,1,13,2021-11-28 14:00:00,Everton,3,4.0
2021-22,Pablo Fornals,MID,0,0,16,0,13.4,129,2,0,2.6,13.0,90,0,0,0,0,13,0,187089,1.0,2.0,0.0,2,-6171,11057,17228,60,0,0,13,2021-11-28 14:00:00,West Ham,1,1.0
2021-22,Jamie Vardy,FWD,0,2,51,0,1.6,127,2,2,15.0,74.4,90,0,0,0,0,13,0,2222380,2.0,4.0,74.0,12,-86562,110321,196883,106,1,0,13,2021-11-28 14:00:00,Leicester,4,3.0
2021-22,Marc Albrighton,MID,0,0,4,0,0.5,127,0,0,0.6,5.0,15,0,0,0,0,13,0,10696,2.0,4.0,0.0,1,253,460,207,52,1,0,13,2021-11-28 14:00:00,Leicester,4,3.0
2021-22,Salomón Rondón,FWD,0,0,0,0,11.3,122,1,0,10.2,8.6,90,0,0,0,0,13,0,14228,0.0,1.0,82.0,1,-567,1041,1608,60,0,1,13,2021-11-28 14:00:00,Everton,3,4.0
2021-22,Ademola Lookman,MID,0,0,28,0,16.3,127,2,1,9.9,37.6,74,0,0,0,0,13,0,5870,2.0,4.0,45.0,7,815,1389,574,60,1,0,13,2021-11-28 14:00:00,Leicester,4,3.0
2021-22,Abdoulaye Doucouré,MID,0,0,9,0,5.1,122,1,0,3.3,1.4,90,0,0,0,0,13,0,139030,0.0,1.0,26.0,2,-15450,1101,16551,54,0,0,13,2021-11-28 14:00:00,Everton,3,4.0
2021-22,Bryan Mbeumo,MID,0,0,3,1,1.9,122,0,0,3.3,10.2,90,0,0,0,0,13,0,340443,0.0,1.0,21.0,2,-34835,9274,44109,56,1,1,13,2021-11-28 14:00:00,Brentford,4,3.0
2021-22,Rodrigo Hernandez,MID,0,0,15,0,4.8,129,1,0,2.1,16.0,90,0,0,0,0,13,0,89375,1.0,2.0,0.0,2,25641,28784,3143,55,1,0,13,2021-11-28 14:00:00,Man City,1,1.0
2021-22,Fernando Luiz Rosa,MID,0,2,23,0,0.0,129,1,1,5.0,33.0,3,0,0,0,0,13,0,29080,1.0,2.0,17.0,8,-606,447,1053,48,1,0,13,2021-11-28 14:00:00,Man City,1,1.0
2021-22,Boubakary Soumaré,MID,0,0,12,0,12.9,127,2,0,3.2,19.0,90,0,0,0,0,13,0,11222,2.0,4.0,0.0,2,1694,2767,1073,48,1,0,13,2021-11-28 14:00:00,Leicester,4,3.0
2021-22,Emmanuel Dennis,FWD,1,1,37,0,22.3,127,4,1,12.5,42.6,70,0,0,0,0,13,0,932344,2.0,4.0,60.0,10,206611,220309,13698,53,0,0,13,2021-11-28 14:00:00,Watford,3,4.0
2021-22,Christian Nørgaard,MID,0,0,20,1,0.4,122,0,0,2.3,22.8,69,0,0,0,0,13,0,82063,0.0,1.0,0.0,3,-4981,2235,7216,50,1,0,13,2021-11-28 14:00:00,Brentford,4,3.0
2021-22,Joshua King,FWD,0,0,19,0,2.3,127,4,1,9.6,33.8,90,0,0,0,0,13,0,387704,2.0,4.0,60.0,6,59643,79189,19546,56,0,0,13,2021-11-28 14:00:00,Watford,3,4.0
2021-22,Declan Rice,MID,0,0,20,0,3.1,129,2,0,3.4,18.0,90,0,0,0,0,13,0,503568,1.0,2.0,13.0,2,20944,45262,24318,50,0,0,13,2021-11-28 14:00:00,West Ham,1,1.0
2021-22,Ilkay Gündogan,MID,1,3,39,0,53.3,129,1,1,19.4,70.8,90,0,0,0,0,13,0,251300,1.0,2.0,70.0,13,15960,26208,10248,72,1,0,13,2021-11-28 14:00:00,Man City,1,1.0
2021-22,Saïd Benrahma,MID,0,0,5,0,1.1,129,1,0,2.3,4.4,58,0,0,0,0,13,0,2261773,1.0,2.0,17.0,1,-261052,28125,289177,63,0,0,13,2021-11-28 14:00:00,West Ham,1,1.0
2021-22,Demarai Gray,MID,0,0,4,0,7.3,122,0,0,2.5,6.4,20,0,0,0,0,13,0,917733,0.0,1.0,11.0,1,-249892,3850,253742,56,0,0,13,2021-11-28 14:00:00,Everton,3,4.0
2021-22,Moussa Sissoko,MID,0,0,9,0,13.4,127,4,0,2.6,4.2,90,0,0,0,0,13,0,217080,2.0,4.0,8.0,2,-693,7188,7881,45,0,0,13,2021-11-28 14:00:00,Watford,3,4.0
2021-22,Manuel Lanzini,MID,0,1,21,0,2.3,129,1,1,4.9,38.0,31,0,0,0,0,13,0,10268,1.0,2.0,9.0,7,-177,264,441,58,0,0,13,2021-11-28 14:00:00,West Ham,1,1.0
2021-22,Yoane Wissa,MID,0,0,6,0,0.0,122,0,0,1.9,6.0,3,0,0,0,0,13,0,4153,0.0,1.0,13.0,1,-141,99,240,59,1,0,13,2021-11-28 14:00:00,Brentford,4,3.0
2021-22,Raheem Sterling,MID,0,0,12,1,26.3,129,0,0,3.8,0.0,86,0,0,0,0,13,0,109195,1.0,2.0,12.0,3,7638,9490,1852,106,1,0,13,2021-11-28 14:00:00,Man City,1,1.0
2021-22,Alex Iwobi,MID,0,0,10,0,7.5,122,1,0,5.9,13.0,90,0,0,0,0,13,0,15414,0.0,1.0,38.0,2,328,834,506,58,0,0,13,2021-11-28 14:00:00,Everton,3,4.0
2021-22,Ozan Tufan,MID,0,0,-3,0,1.1,127,1,0,0.4,0.0,45,0,0,0,0,13,0,1338,2.0,4.0,4.0,1,5,64,59,50,0,0,13,2021-11-28 14:00:00,Watford,3,4.0
2021-22,Jarrod Bowen,MID,0,0,1,0,0.8,129,1,0,0.1,0.4,16,0,0,0,0,13,0,268896,1.0,2.0,0.0,1,548,35886,35338,64,0,0,13,2021-11-28 14:00:00,West Ham,1,1.0
2021-22,Imrân Louza,MID,0,0,1,0,0.3,127,3,0,0.2,1.8,45,0,0,0,0,13,0,2324,2.0,4.0,0.0,1,157,226,69,52,0,0,13,2021-11-28 14:00:00,Watford,3,4.0
2021-22,Juan Camilo Hernández Suárez,FWD,0,0,11,0,15.3,127,4,0,6.4,6.4,90,0,0,0,0,13,0,130558,2.0,4.0,42.0,2,-5877,3147,9024,50,0,0,13,2021-11-28 14:00:00,Watford,3,4.0
2021-22,Bernardo Mota Veiga de Carvalho e Silva,MID,0,0,16,0,32.1,129,1,0,6.8,15.2,90,0,0,0,0,13,0,1000277,1.0,2.0,21.0,2,326523,344953,18430,72,1,0,13,2021-11-28 14:00:00,Man City,1,1.0
2021-22,João Pedro Junqueira de Jesus,FWD,0,0,0,0,5.8,127,1,0,2.6,7.4,45,0,0,0,0,13,0,13215,2.0,4.0,13.0,1,2616,3515,899,54,0,0,13,2021-11-28 14:00:00,Watford,3,4.0
2021-22,James Maddison,MID,2,3,54,0,70.8,127,2,1,19.4,79.6,87,0,0,0,0,13,0,323798,2.0,4.0,44.0,16,3377,16481,13104,66,1,0,13,2021-11-28 14:00:00,Leicester,4,3.0
2021-22,Wilfred Ndidi,MID,0,0,9,0,12.0,127,2,0,7.7,11.0,90,0,0,0,0,13,0,79540,2.0,4.0,54.0,2,1355,2903,1548,48,1,0,13,2021-11-28 14:00:00,Leicester,4,3.0
2021-22,Michail Antonio,FWD,0,0,0,0,1.1,129,2,0,1.2,2.8,90,0,0,0,0,13,0,3852686,1.0,2.0,8.0,2,-333147,61659,394806,81,0,0,13,2021-11-28 14:00:00,West Ham,1,1.0
2021-22,Harvey Barnes,MID,1,0,13,0,26.2,127,2,0,7.2,9.2,90,0,0,0,0,13,0,222578,2.0,4.0,37.0,5,9107,16687,7580,65,1,0,13,2021-11-28 14:00:00,Leicester,4,3.0
2021-22,Ivan Toney,FWD,0,3,36,1,6.2,122,0,1,7.3,50.0,90,0,0,0,0,13,0,1821342,0.0,1.0,17.0,9,-17244,61266,78510,67,1,0,13,2021-11-28 14:00:00,Brentford,4,3.0
2021-22,Tomas Soucek,MID,0,0,12,0,1.1,129,2,0,1.2,6.6,90,0,0,0,0,13,0,387394,1.0,2.0,4.0,2,-18511,3012,21523,57,0,0,13,2021-11-28 14:00:00,West Ham,1,1.0
2021-22,Neal Maupay,FWD,0,0,-7,1,8.9,123,0,0,4.9,1.0,67,0,0,0,0,13,0,236354,0.0,0.0,39.0,2,-34889,7728,42617,64,1,0,13,2021-11-27 17:30:00,Brighton,3,2.0
2021-22,Jakub Moder,MID,0,0,5,1,28.3,123,0,0,5.6,0.0,81,0,0,0,0,13,0,59543,0.0,0.0,28.0,3,-1151,1085,2236,45,1,0,13,2021-11-27 17:30:00,Brighton,3,2.0
2021-22,Kalvin Phillips,MID,0,0,6,0,1.3,123,0,0,0.7,5.8,45,0,0,0,0,13,0,125543,0.0,0.0,0.0,1,538,4630,4092,48,0,0,13,2021-11-27 17:30:00,Leeds,2,3.0
2021-22,Jürgen Locadia,FWD,0,0,0,0,1.1,123,0,0,0.1,0.0,22,0,0,0,0,13,0,80532,0.0,0.0,3.0,1,13646,21732,8086,44,1,0,13,2021-11-27 17:30:00,Brighton,3,2.0
2021-22,Yves Bissouma,MID,0,0,4,1,8.0,123,0,0,1.9,4.0,90,0,0,0,0,13,0,852667,0.0,0.0,7.0,2,7849,34295,26446,44,1,1,13,2021-11-27 17:30:00,Brighton,3,2.0
