Season,name,position,team,total_points,bps,clean_sheets,minutes,bonus,influence,ict_index,saves,value,selected,penalties_saved,transfers_in
2019-20,David de Gea,GK,Man Utd,2,11,0,90,0,19.4,1.9,2,5.3,889949,0,5312
2019-20,Emiliano Martínez,GK,Aston Villa,2,11,0,90,0,14.8,1.5,2,4.3,251394,0,31923
2019-20,Ben Foster,GK,Watford,9,36,0,90,2,53.8,5.4,6,4.9,275239,1,479
2019-20,Ederson Santana de Moraes,GK,Man City,6,18,1,90,0,6.2,0.6,0,6.0,1004908,0,11708
2019-20,Rui Pedro dos Santos Patrício,GK,Wolves,7,27,1,90,0,18.4,1.8,3,5.3,782806,0,6442
2019-20,Vicente Guaita,GK,Crystal Palace,2,14,0,90,0,22.8,2.3,3,4.9,123598,0,789
2019-20,Dean Henderson,GK,Man Utd,2,9,0,90,0,10.6,1.1,1,5.2,1212210,0,15112
2019-20,Jordan Pickford,GK,Everton,6,24,1,90,0,9.8,2.0,0,5.2,479130,0,1117
2019-20,Mathew Ryan,GK,Brighton,7,26,1,90,1,12.4,1.2,1,4.7,879825,0,8012
2019-20,Martin Dubravka,GK,Newcastle,7,25,1,90,0,22.2,2.2,3,5.1,155504,0,959
2019-20,Hugo Lloris,GK,Spurs,10,32,1,90,2,34.0,3.4,6,5.3,296615,0,2807
2019-20,Kasper Schmeichel,GK,Leicester,1,10,0,90,0,11.4,1.1,1,5.5,1015067,0,2715
2019-20,Aaron Ramsdale,GK,Arsenal,11,38,0,90,3,64.8,6.5,6,4.4,239619,1,3616
2019-20,Alex McCarthy,GK,Southampton,7,30,1,90,0,29.2,2.9,3,4.5,290431,0,6452
2019-20,Nick Pope,GK,Burnley,6,24,1,90,0,14.4,1.4,2,5.1,1697170,0,83631
2019-20,Tim Krul,GK,Norwich,3,24,0,90,0,47.8,4.8,7,4.6,173500,0,1010
2019-20,Ben Foster,GK,Watford,1,11,0,90,0,6.2,0.6,1,4.9,285268,0,1226
2019-20,Lukasz Fabianski,GK,West Ham,2,12,0,90,0,18.0,1.8,2,4.9,171211,0,4340
2019-20,Mathew Ryan,GK,Brighton,3,18,0,90,0,22.6,2.3,4,4.7,875571,0,6359
2019-20,David de Gea,GK,Man Utd,8,30,1,90,1,35.4,3.5,5,5.3,893794,0,4749
2019-20,Vicente Guaita,GK,Crystal Palace,2,13,0,90,0,25.4,2.5,3,4.9,124791,0,712
2019-20,Alex McCarthy,GK,Southampton,2,9,0,90,0,11.4,1.1,1,4.5,305652,0,20992
2019-20,Kasper Schmeichel,GK,Leicester,6,21,1,90,0,11.6,1.2,1,5.5,1037473,0,4010
2019-20,Jordan Pickford,GK,Everton,2,11,0,90,0,4.0,0.4,0,5.2,488578,0,5938
2019-20,Dean Henderson,GK,Man Utd,2,19,0,90,0,39.4,3.9,5,5.2,1197691,0,20741
2019-20,Emiliano Martínez,GK,Aston Villa,4,26,0,90,0,54.8,5.5,8,4.3,206452,0,13425
2019-20,Alisson Ramses Becker,GK,Liverpool,1,7,0,90,0,0.0,0.0,0,6.2,709364,0,2464
2019-20,Aaron Ramsdale,GK,Arsenal,1,11,0,90,0,19.2,1.9,2,4.5,237788,0,1814
2019-20,Rui Pedro dos Santos Patrício,GK,Wolves,2,10,0,90,0,1.8,0.2,0,5.3,781952,0,6782
2019-20,Martin Dubravka,GK,Newcastle,1,11,0,90,0,14.0,1.4,2,5.1,156763,0,827
2019-20,Hugo Lloris,GK,Spurs,3,19,0,90,0,30.6,3.1,5,5.3,302037,0,6057
2019-20,Ederson Santana de Moraes,GK,Man City,2,14,0,90,0,14.0,1.4,2,6.0,1025182,0,27374
2019-20,Nick Pope,GK,Burnley,3,18,0,90,0,32.2,3.2,4,5.0,1583508,0,54093
2019-20,Kepa Arrizabalaga,GK,Chelsea,6,19,1,90,0,4.4,0.4,0,5.4,351611,0,10537
2019-20,Tim Krul,GK,Norwich,3,18,0,90,0,41.2,4.1,5,4.6,174208,0,783
2019-20,David de Gea,GK,Man Utd,2,14,0,90,0,23.2,2.3,3,5.3,895089,0,9727
2019-20,Alex McCarthy,GK,Southampton,1,12,0,90,0,17.2,1.7,2,4.5,272704,0,10051
2019-20,Aaron Ramsdale,GK,Arsenal,3,19,0,90,0,28.4,2.8,4,4.5,244389,0,3278
2019-20,Kasper Schmeichel,GK,Leicester,0,11,0,90,0,8.2,0.8,1,5.4,1081553,0,42969
2019-20,Hugo Lloris,GK,Spurs,3,14,0,90,0,26.4,2.6,3,5.3,294552,0,4413
2019-20,Emiliano Martínez,GK,Aston Villa,3,23,0,90,0,49.0,4.9,7,4.3,210414,0,23788
2019-20,Vicente Guaita,GK,Crystal Palace,3,27,0,90,0,43.2,4.3,7,4.9,132298,0,7344
2019-20,Jordan Pickford,GK,Everton,2,16,0,90,0,33.6,3.4,4,5.2,481043,0,3527
2019-20,Rui Pedro dos Santos Patrício,GK,Wolves,6,25,1,90,0,18.8,1.9,2,5.3,791396,0,10765
2019-20,Mathew Ryan,GK,Brighton,1,15,0,90,0,27.6,2.8,3,4.7,878838,0,4909
2019-20,Ederson Santana de Moraes,GK,Man City,6,24,1,90,0,6.2,0.6,0,6.0,993758,0,34301
2019-20,Dean Henderson,GK,Man Utd,8,32,1,90,1,27.2,2.7,4,5.2,1193869,0,10884
2019-20,Kepa Arrizabalaga,GK,Chelsea,1,15,0,90,0,13.4,1.3,1,5.4,330530,0,2809
2019-20,Nick Pope,GK,Burnley,3,23,0,90,0,54.0,5.4,8,5.0,1526950,0,23585
2019-20,Alisson Ramses Becker,GK,Liverpool,2,14,0,90,0,9.2,0.9,1,6.2,729842,0,11082
2019-20,Tim Krul,GK,Norwich,1,18,0,90,0,29.6,3.0,3,4.6,181070,0,3137
2019-20,Ben Foster,GK,Watford,3,13,0,90,0,22.6,2.3,3,4.9,300464,0,9335
2019-20,Martin Dubravka,GK,Newcastle,2,14,0,90,0,26.4,2.6,3,5.1,168101,0,4705
2019-20,Lukasz Fabianski,GK,West Ham,6,24,1,90,0,16.2,1.6,2,4.9,171661,0,14210
2019-20,David de Gea,GK,Man Utd,6,21,1,90,0,7.4,0.7,1,5.3,897374,0,6802
2019-20,Jordan Pickford,GK,Everton,3,14,0,90,0,24.0,2.4,3,5.2,482380,0,4488
2019-20,Alex McCarthy,GK,Southampton,3,14,0,90,0,24.0,2.4,3,4.5,272752,0,9903
2019-20,Aaron Ramsdale,GK,Arsenal,6,20,1,90,0,3.2,0.7,0,4.5,247887,0,1997
2019-20,Hugo Lloris,GK,Spurs,6,23,1,90,0,14.6,1.5,2,5.3,296648,0,7490
2019-20,Alisson Ramses Becker,GK,Liverpool,2,11,0,90,0,11.8,1.2,1,6.2,724458,0,12722
2019-20,Mathew Ryan,GK,Brighton,2,22,0,90,0,46.8,4.7,5,4.7,893148,0,5379
2019-20,Ederson Santana de Moraes,GK,Man City,6,28,1,90,0,15.0,2.5,1,6.0,962494,0,24166
2019-20,Martin Dubravka,GK,Newcastle,1,19,0,90,0,38.0,3.8,5,5.1,168170,0,991
2019-20,Nick Pope,GK,Burnley,8,30,1,90,1,33.6,3.4,4,5.0,1555197,0,33181
2019-20,Rui Pedro dos Santos Patrício,GK,Wolves,2,12,0,90,0,18.0,1.8,2,5.3,794583,0,10813
2019-20,Dean Henderson,GK,Man Utd,7,24,1,90,1,9.6,1.0,1,5.2,1217722,0,8551
2019-20,Lukasz Fabianski,GK,West Ham,3,14,0,90,0,26.0,2.6,3,4.9,155154,0,5017
2019-20,Kasper Schmeichel,GK,Leicester,5,21,0,90,1,43.4,4.5,6,5.4,1028668,0,9821
2019-20,Emiliano Martínez,GK,Aston Villa,3,18,0,90,0,31.8,3.2,4,4.3,192730,0,26412
2019-20,Ben Foster,GK,Watford,2,12,0,90,0,14.8,1.5,2,4.9,307530,0,25368
2019-20,Kepa Arrizabalaga,GK,Chelsea,1,11,0,90,0,17.4,1.7,2,5.4,332981,0,5619
2019-20,Vicente Guaita,GK,Crystal Palace,2,15,0,90,0,26.4,2.6,3,4.9,125919,0,1583
2019-20,Tim Krul,GK,Norwich,1,16,0,90,0,21.6,2.2,2,4.6,182454,0,2346
2019-20,Jordan Pickford,GK,Everton,2,11,0,90,0,19.6,2.0,2,5.2,479877,0,2428
2019-20,Hugo Lloris,GK,Spurs,10,26,1,90,3,23.4,2.3,3,5.3,288867,0,4120
2019-20,Alex McCarthy,GK,Southampton,11,33,1,90,3,54.2,5.4,6,4.5,263751,0,4064
2019-20,Ederson Santana de Moraes,GK,Man City,3,21,0,90,0,23.6,2.4,3,6.0,941306,0,17470
2019-20,Alisson Ramses Becker,GK,Liverpool,9,32,1,90,2,28.8,2.9,3,6.2,715193,0,10481
2019-20,Lukasz Fabianski,GK,West Ham,1,14,0,90,0,11.0,1.1,2,4.9,150850,0,4452
2019-20,Martin Dubravka,GK,Newcastle,2,19,0,90,0,37.2,3.7,5,5.1,183830,0,4127
2019-20,Dean Henderson,GK,Man Utd,3,15,0,90,0,17.6,1.8,3,5.2,1234365,0,17528
2019-20,Nick Pope,GK,Burnley,2,14,0,90,0,15.4,1.5,2,5.0,1541433,0,71069
2019-20,Kepa Arrizabalaga,GK,Chelsea,7,26,1,90,0,20.0,2.0,3,5.4,329984,0,5486
2019-20,Ben Foster,GK,Watford,3,21,0,90,0,47.8,4.8,6,4.9,277877,0,4233
2019-20,Emiliano Martínez,GK,Aston Villa,6,22,1,90,0,11.6,1.2,1,4.3,168128,0,35242
2019-20,Rui Pedro dos Santos Patrício,GK,Wolves,1,12,0,90,0,18.4,1.8,2,5.3,791652,0,13129
2019-20,Aaron Ramsdale,GK,Arsenal,2,21,0,90,0,30.8,3.1,6,4.5,253192,0,2692
2019-20,Vicente Guaita,GK,Crystal Palace,1,7,0,90,0,5.6,0.6,1,4.9,127740,0,1695
2019-20,David de Gea,GK,Man Utd,1,9,0,90,0,6.2,0.6,1,5.3,914236,0,24363
2019-20,Kasper Schmeichel,GK,Leicester,6,25,1,90,0,14.0,2.4,1,5.4,1035706,0,13556
2019-20,Tim Krul,GK,Norwich,2,13,0,90,0,10.2,1.0,1,4.6,184313,0,5039
2019-20,Mathew Ryan,GK,Brighton,7,26,1,90,1,11.2,1.1,1,4.7,905156,0,13595
2019-20,Ederson Santana de Moraes,GK,Man City,7,32,1,90,0,27.6,2.8,3,6.0,929534,0,5357
2019-20,Alisson Ramses Becker,GK,Liverpool,0,12,0,90,0,12.0,1.2,2,6.2,707320,0,6365
2019-20,Dean Henderson,GK,Man Utd,2,13,0,90,0,9.2,1.9,1,5.2,1243548,0,11962
2019-20,Hugo Lloris,GK,Spurs,1,15,0,90,0,11.8,1.2,2,5.3,293659,0,11653
2019-20,Lukasz Fabianski,GK,West Ham,2,16,0,90,0,30.0,3.0,4,4.9,147637,0,1716
2019-20,Kepa Arrizabalaga,GK,Chelsea,1,9,0,90,0,12.4,1.2,1,5.4,329072,0,7153
2019-20,Jordan Pickford,GK,Everton,1,10,0,90,0,16.6,1.7,2,5.2,483765,0,4694
2019-20,Emiliano Martínez,GK,Aston Villa,5,20,1,90,0,13.2,1.3,2,4.3,151724,0,53649
2019-20,Kasper Schmeichel,GK,Leicester,1,8,0,90,0,8.6,0.9,0,5.4,1038985,0,29208
2019-20,Aaron Ramsdale,GK,Arsenal,1,15,0,90,0,19.0,1.9,3,4.5,264232,0,4619
2019-20,Tim Krul,GK,Norwich,1,13,0,90,0,29.6,3.0,4,4.6,182993,0,1872
2019-20,Martin Dubravka,GK,Newcastle,2,7,0,90,0,2.4,0.2,0,5.1,190318,0,7570
2019-20,Mathew Ryan,GK,Brighton,2,15,0,90,0,23.8,2.4,3,4.7,899803,0,9986
2019-20,David de Gea,GK,Man Utd,6,23,1,90,0,15.0,1.5,2,5.3,899359,0,22732
2019-20,Vicente Guaita,GK,Crystal Palace,3,15,0,90,0,22.4,2.2,3,5.0,131303,0,2254
2019-20,Nick Pope,GK,Burnley,9,28,1,90,2,25.6,2.6,4,5.0,1466114,0,39569
2019-20,Alex McCarthy,GK,Southampton,2,7,0,90,0,2.2,0.2,0,4.5,276547,0,5410
2019-20,Ben Foster,GK,Watford,2,16,0,90,0,23.4,2.3,4,4.9,288932,0,9091
2019-20,Ørjan Nyland,GK,Aston Villa,2,9,0,90,0,7.0,0.7,1,4.3,33795,0,3426
2019-20,Rui Pedro dos Santos Patrício,GK,Wolves,6,22,1,90,0,8.4,0.8,1,5.3,799673,0,20168
2019-20,Ederson Santana de Moraes,GK,Man City,2,20,0,90,0,42.2,4.2,5,6.0,939800,0,14927
2019-20,Kepa Arrizabalaga,GK,Chelsea,2,13,0,90,0,12.8,1.3,1,5.4,320719,0,2392
2019-20,Nick Pope,GK,Burnley,10,30,1,90,3,25.4,2.5,3,4.9,1451982,0,162969
2019-20,Ben Foster,GK,Watford,3,16,0,90,0,27.0,2.7,3,4.9,284959,0,17902
2019-20,Alex McCarthy,GK,Southampton,2,11,0,90,0,10.2,1.0,3,4.5,281519,0,24157
2019-20,Emiliano Martínez,GK,Aston Villa,8,26,1,90,1,23.8,2.4,3,4.2,92560,0,78315
2019-20,Alisson Ramses Becker,GK,Liverpool,6,19,1,90,0,3.6,0.4,0,6.2,712481,0,25550
2019-20,Wayne Hennessey,GK,Burnley,1,16,0,90,0,23.0,2.3,3,4.2,42620,0,358
2019-20,David de Gea,GK,Man Utd,6,21,1,90,0,7.0,0.7,1,5.3,884033,0,38362
2019-20,Rui Pedro dos Santos Patrício,GK,Wolves,6,21,1,90,0,1.8,0.2,0,5.2,794384,0,89685
2019-20,Tim Krul,GK,Norwich,3,17,0,90,0,27.2,2.7,4,4.6,185699,0,5497
2019-20,Simon Moore,GK,Sheffield Utd,2,14,0,90,0,20.2,2.0,3,4.3,7727,0,948
2019-20,Jordan Pickford,GK,Everton,6,25,1,90,0,9.0,0.9,1,5.2,484770,0,20267
2019-20,Martin Dubravka,GK,Newcastle,2,9,0,90,0,1.6,0.2,1,5.1,193438,0,57599
2019-20,Ørjan Nyland,GK,Aston Villa,2,12,0,90,0,11.0,1.1,2,4.3,32212,0,15142
2019-20,Aaron Ramsdale,GK,Arsenal,2,12,0,90,0,11.4,1.1,1,4.5,266253,0,7721
2019-20,Hugo Lloris,GK,Spurs,7,24,1,90,1,15.0,1.5,2,5.3,284244,0,28623
2019-20,Lukasz Fabianski,GK,West Ham,2,14,0,90,0,20.0,2.0,3,4.9,147067,0,2144
2019-20,Mathew Ryan,GK,Brighton,6,25,1,90,0,21.8,2.2,2,4.7,902015,0,12869
2019-20,Kasper Schmeichel,GK,Leicester,14,38,1,90,3,34.2,3.4,2,5.4,1017654,1,33174
2019-20,Ederson Santana de Moraes,GK,Man City,6,26,1,90,0,8.6,0.9,0,6.0,968409,0,141535
2019-20,Nick Pope,GK,Burnley,0,12,0,90,0,10.0,1.0,2,4.9,1299041,0,148886
2019-20,Alisson Ramses Becker,GK,Liverpool,10,31,1,90,3,29.2,2.9,3,6.2,680992,0,24729
2019-20,Jordan Pickford,GK,Everton,9,27,1,90,2,18.4,1.8,3,5.2,462594,0,2810
2019-20,Kepa Arrizabalaga,GK,Chelsea,3,13,0,90,0,19.2,1.9,3,5.4,320726,0,8361
2019-20,Ørjan Nyland,GK,Aston Villa,2,13,0,90,0,15.4,1.5,3,4.3,24213,0,12025
2019-20,Martin Dubravka,GK,Newcastle,6,21,1,90,0,10.8,1.1,1,5.1,136085,0,28810
2019-20,Dean Henderson,GK,Man Utd,2,19,0,90,0,35.0,3.5,5,5.3,1526482,0,388101
2019-20,Vicente Guaita,GK,Crystal Palace,6,20,1,90,0,10.8,1.1,1,5.0,138344,0,13117
2019-20,Aaron Ramsdale,GK,Arsenal,1,6,0,90,0,2.2,0.2,0,4.5,274431,0,64265
2019-20,Rui Pedro dos Santos Patrício,GK,Wolves,6,25,1,90,0,13.6,1.4,2,5.2,704921,0,55253
2019-20,Lukasz Fabianski,GK,West Ham,2,17,0,90,0,29.8,3.0,4,4.9,146010,0,5394
2019-20,Bernd Leno,GK,Arsenal,1,3,0,39,0,1.2,0.1,0,5.0,614482,0,249238
2019-20,Emiliano Martínez,GK,Aston Villa,1,10,0,50,0,26.6,2.7,3,4.2,18873,0,999
2019-20,Mathew Ryan,GK,Brighton,3,18,0,90,0,38.4,3.8,5,4.7,898342,0,27161
2019-20,Ben Foster,GK,Watford,2,11,0,90,0,7.6,0.8,1,4.9,270550,0,16617
2019-20,Kasper Schmeichel,GK,Leicester,3,14,0,90,0,26.6,2.7,3,5.4,985673,0,30627
2019-20,David de Gea,GK,Man Utd,2,12,0,90,0,15.6,1.6,2,5.3,851068,0,27305
2019-20,Hugo Lloris,GK,Spurs,5,20,0,90,1,33.4,3.3,6,5.3,254448,0,5761
2019-20,Alex McCarthy,GK,Southampton,6,22,1,90,0,7.2,0.7,1,4.5,260089,0,40190
2019-20,Tim Krul,GK,Norwich,3,22,0,90,0,45.4,4.5,6,4.6,186624,0,26204
2019-20,Bernd Leno,GK,Arsenal,5,28,0,90,1,64.2,6.4,9,5.0,614482,0,249238
2019-20,Ederson Santana de Moraes,GK,Man City,6,26,1,90,0,7.8,1.1,0,6.0,968409,0,141535
2019-20,Dean Henderson,GK,Man Utd,11,32,1,90,3,46.8,4.7,6,5.3,1526482,0,388101
2019-20,Ørjan Nyland,GK,Aston Villa,6,22,1,90,0,10.8,1.1,1,4.3,24213,0,12025
2019-20,Kasper Schmeichel,GK,Leicester,6,26,1,90,0,10.0,1.0,1,5.3,1059916,0,25027
2019-20,Ederson Santana de Moraes,GK,Man City,2,13,0,90,0,25.4,2.5,4,6.0,877151,0,41977
2019-20,David de Gea,GK,Man Utd,9,27,1,90,2,26.4,2.6,4,5.4,838363,0,5140
2019-20,Kepa Arrizabalaga,GK,Chelsea,6,24,1,90,0,9.2,0.9,1,5.4,315029,0,2027
2019-20,Jordan Pickford,GK,Everton,2,24,0,90,0,47.4,4.7,7,5.3,482271,0,1556
2019-20,Nick Pope,GK,Burnley,2,10,0,90,0,5.6,0.6,1,4.8,1354564,0,92405
2019-20,Hugo Lloris,GK,Spurs,6,21,0,90,2,37.8,3.8,6,5.3,252675,0,736
2019-20,Bernd Leno,GK,Arsenal,11,33,1,90,3,39.2,3.9,6,5.0,417485,0,35845
2019-20,Mathew Ryan,GK,Brighton,7,26,1,90,1,14.6,1.5,1,4.8,1044559,0,1391
2019-20,Ben Foster,GK,Watford,2,12,0,90,0,20.6,2.1,2,4.9,316901,0,8453
2019-20,Dean Henderson,GK,Man Utd,7,28,1,90,0,35.4,3.5,4,5.2,1193462,0,50956
2019-20,Martin Dubravka,GK,Newcastle,8,24,1,90,1,18.6,1.9,3,5.0,142126,0,5674
2019-20,Rui Pedro dos Santos Patrício,GK,Wolves,6,22,1,90,0,6.4,0.6,1,5.1,724566,0,46761
2019-20,Lukasz Fabianski,GK,West Ham,2,12,0,90,0,10.6,1.1,1,4.9,149925,0,815
2019-20,Vicente Guaita,GK,Crystal Palace,10,31,1,90,3,22.8,2.3,4,5.1,151349,0,5126
2019-20,Alex McCarthy,GK,Southampton,12,36,0,90,3,72.4,8.2,6,4.5,337378,1,17714
2019-20,Tim Krul,GK,Norwich,2,15,0,90,0,23.8,2.4,2,4.5,188336,0,20222
2019-20,Adrián San Miguel del Castillo,GK,Liverpool,2,13,0,90,0,18.6,1.9,2,4.0,162385,0,19599
2019-20,Aaron Ramsdale,GK,Arsenal,2,17,0,90,0,34.2,3.4,4,4.6,261731,0,3966
2019-20,David de Gea,GK,Man Utd,3,12,0,90,0,28.0,2.8,4,5.4,846963,0,8354
2019-20,Jordan Pickford,GK,Everton,3,13,0,90,0,22.4,2.2,4,5.3,488598,0,1191
2019-20,Rui Pedro dos Santos Patrício,GK,Wolves,2,15,0,90,0,26.2,2.6,3,5.1,688834,0,24914
2019-20,Paulo Gazzaniga,GK,Spurs,1,8,0,90,0,10.6,1.1,1,4.3,150531,0,1146
2019-20,Alisson Ramses Becker,GK,Liverpool,1,16,0,90,0,17.0,1.7,2,6.2,844783,0,12183
2019-20,Ben Foster,GK,Watford,6,23,1,90,0,10.2,1.0,1,4.9,311848,0,1502
2019-20,Aaron Ramsdale,GK,Arsenal,2,18,0,90,0,34.4,3.4,5,4.6,273111,0,3805
2019-20,Alex McCarthy,GK,Southampton,2,13,0,90,0,26.2,2.6,4,4.4,333906,0,38587
2019-20,Lukasz Fabianski,GK,West Ham,2,9,0,90,0,5.0,0.5,1,4.9,153672,0,2987
2019-20,Willy Caballero,GK,Chelsea,2,12,0,90,0,27.8,2.8,3,4.8,23093,0,4826
2019-20,Nick Pope,GK,Burnley,10,30,1,90,3,26.4,2.6,4,4.8,1312418,0,106670
2019-20,Martin Dubravka,GK,Newcastle,6,24,1,90,0,7.4,0.7,1,5.0,151768,0,17116
2019-20,Mathew Ryan,GK,Brighton,2,12,0,90,0,18.6,1.9,2,4.8,1105968,0,7262
2019-20,Vicente Guaita,GK,Crystal Palace,11,37,1,90,3,50.2,5.0,8,5.1,152054,0,4530
2019-20,Kasper Schmeichel,GK,Leicester,2,15,0,90,0,38.0,3.8,5,5.3,1091849,0,76183
2019-20,Tim Krul,GK,Norwich,8,28,1,90,1,29.2,2.9,4,4.5,172908,0,6217
2019-20,Lukasz Fabianski,GK,West Ham,2,14,0,90,0,26.6,2.7,4,4.9,150568,0,676
2019-20,Alisson Ramses Becker,GK,Liverpool,1,13,0,90,0,18.0,1.8,2,6.2,850136,0,23067
2019-20,Bernd Leno,GK,Arsenal,2,14,0,90,0,28.6,2.9,3,5.0,387625,0,6738
2019-20,Jordan Pickford,GK,Everton,1,11,0,90,0,9.0,0.9,1,5.3,496859,0,924
2019-20,David de Gea,GK,Man Utd,6,24,1,90,0,15.6,1.6,2,5.4,842273,0,8835
2019-20,Tim Krul,GK,Norwich,2,19,0,90,0,21.2,2.1,3,4.5,170610,0,6950
2019-20,Ben Foster,GK,Watford,2,16,0,90,0,31.8,3.2,5,4.9,336817,0,3201
2019-20,Rui Pedro dos Santos Patrício,GK,Wolves,7,29,1,90,0,29.6,3.0,4,5.1,672789,0,29394
2019-20,Ederson Santana de Moraes,GK,Man City,7,31,1,90,0,21.4,2.1,3,6.0,839579,0,3435
2019-20,Kasper Schmeichel,GK,Leicester,12,36,0,90,3,66.0,6.6,6,5.3,993815,1,5234
2019-20,Aaron Ramsdale,GK,Arsenal,3,24,0,90,0,42.4,4.2,7,4.6,285821,0,3955
2019-20,Alex McCarthy,GK,Southampton,7,24,1,90,1,10.2,1.0,1,4.4,296592,0,23365
2019-20,Dean Henderson,GK,Man Utd,2,10,0,90,0,5.6,0.6,1,5.1,1255405,0,91716
2019-20,Mathew Ryan,GK,Brighton,2,14,0,90,0,20.2,2.0,2,4.8,1133725,0,2718
2019-20,Martin Dubravka,GK,Newcastle,4,24,0,90,0,60.2,6.0,8,5.0,129037,0,8817
2019-20,Nick Pope,GK,Burnley,9,30,1,90,2,34.4,3.4,4,4.7,1183838,0,76370
2019-20,Vicente Guaita,GK,Crystal Palace,6,23,1,90,0,10.2,1.0,2,5.1,152162,0,3252
2019-20,Willy Caballero,GK,Chelsea,3,16,0,90,0,23.0,2.3,3,4.8,15900,0,568
2019-20,Hugo Lloris,GK,Spurs,3,22,0,90,1,40.8,4.1,5,5.3,256337,0,5218
2019-20,Lukasz Fabianski,GK,West Ham,2,21,0,90,0,31.0,3.1,5,4.9,152236,0,1033
2019-20,Ederson Santana de Moraes,GK,Man City,6,18,1,90,0,3.8,0.4,0,6.0,846054,0,7550
2019-20,David de Gea,GK,Man Utd,6,21,1,90,0,10.0,1.0,1,5.4,837694,0,3210
2019-20,Willy Caballero,GK,Chelsea,1,10,0,90,0,12.0,1.2,1,4.8,15371,0,435
2019-20,Bernd Leno,GK,Arsenal,6,25,1,90,0,14.4,1.4,2,5.0,386715,0,8107
2019-20,Martin Dubravka,GK,Newcastle,1,12,0,90,0,18.4,1.8,3,5.0,123884,0,6952
2019-20,Hugo Lloris,GK,Spurs,2,16,0,90,0,23.2,2.3,3,5.3,254054,0,14919
2019-20,Alisson Ramses Becker,GK,Liverpool,6,22,1,90,0,8.6,0.9,1,6.1,833645,0,26875
2019-20,Tim Krul,GK,Norwich,3,19,0,90,0,35.4,3.5,5,4.5,167471,0,7202
2019-20,Nick Pope,GK,Burnley,2,11,0,90,0,9.8,1.0,1,4.7,1115805,0,88814
2019-20,Alex McCarthy,GK,Southampton,2,15,0,90,0,26.8,2.7,4,4.4,279310,0,33236
2019-20,Rui Pedro dos Santos Patrício,GK,Wolves,10,29,1,90,3,20.8,2.1,3,5.1,648116,0,4414
2019-20,Kasper Schmeichel,GK,Leicester,7,25,1,90,0,23.6,2.4,3,5.4,1022005,0,4254
2019-20,Dean Henderson,GK,Man Utd,2,11,0,90,0,10.6,1.1,1,5.1,1174616,0,178084
2019-20,Aaron Ramsdale,GK,Arsenal,2,14,0,90,0,25.4,2.5,3,4.6,296864,0,4330
2019-20,Mathew Ryan,GK,Brighton,2,16,0,90,0,14.4,1.4,1,4.9,1184225,0,4521
2019-20,Ben Foster,GK,Watford,2,17,0,90,0,19.6,2.0,2,4.9,357890,0,5775
2019-20,Vicente Guaita,GK,Crystal Palace,2,18,0,90,0,31.2,3.1,5,5.1,158286,0,1525
2019-20,Jordan Pickford,GK,Everton,2,8,0,90,0,4.8,0.5,1,5.3,512210,0,2909
2019-20,Hugo Lloris,GK,Spurs,15,47,1,90,3,51.8,5.2,5,5.3,238809,1,3846
2019-20,Ederson Santana de Moraes,GK,Man City,1,11,0,90,0,12.4,1.2,1,6.0,847778,0,9555
2019-20,Bernd Leno,GK,Arsenal,7,26,1,90,1,17.0,1.7,2,5.0,384033,0,10989
2019-20,Nick Pope,GK,Burnley,6,25,1,90,0,14.0,1.4,2,4.6,1038155,0,127656
2019-20,Rui Pedro dos Santos Patrício,GK,Wolves,8,30,1,90,1,25.8,2.6,5,5.1,657470,0,4259
2019-20,David de Gea,GK,Man Utd,7,25,1,90,0,26.0,2.6,3,5.4,843381,0,4655
2019-20,Vicente Guaita,GK,Crystal Palace,1,9,0,90,0,14.6,1.5,3,5.1,175839,0,5373
2019-20,Dean Henderson,GK,Man Utd,10,29,1,90,3,22.4,2.2,3,5.0,999154,0,234504
2019-20,Tim Krul,GK,Norwich,10,33,1,90,2,34.6,3.5,6,4.5,165109,0,8093
2019-20,Alisson Ramses Becker,GK,Liverpool,8,33,1,90,1,35.2,3.5,4,6.1,822029,0,54389
2019-20,Alex McCarthy,GK,Southampton,1,19,0,90,0,37.2,3.7,5,4.4,252136,0,47083
2019-20,Aaron Ramsdale,GK,Arsenal,3,17,0,90,0,22.6,2.3,4,4.7,310886,0,8519
2019-20,Ben Foster,GK,Watford,1,12,0,90,0,18.8,1.9,2,4.9,376313,0,23575
2019-20,Martin Dubravka,GK,Newcastle,7,28,1,90,0,30.6,3.1,4,5.0,124192,0,19139
2019-20,Lukasz Fabianski,GK,West Ham,2,13,0,90,0,26.6,2.7,4,4.9,155054,0,3611
2019-20,Mathew Ryan,GK,Brighton,2,15,0,90,0,23.6,2.4,3,4.9,1243447,0,7984
2019-20,Jordan Pickford,GK,Everton,1,8,0,90,0,3.4,0.3,0,5.3,523187,0,4529
2019-20,Kasper Schmeichel,GK,Leicester,1,13,0,90,0,14.2,1.4,1,5.4,1081054,0,9377
2019-20,Willy Caballero,GK,Chelsea,1,11,0,90,0,17.2,1.7,2,4.8,14954,0,56
2019-20,Lukasz Fabianski,GK,West Ham,2,16,0,90,0,23.0,2.3,3,4.9,155028,0,190
2019-20,Alisson Ramses Becker,GK,Liverpool,7,28,1,90,0,32.4,3.2,4,6.1,783914,0,95778
2019-20,Alisson Ramses Becker,GK,Liverpool,2,14,0,90,0,20.8,2.1,2,6.1,783914,0,95778
