Season,name,position,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,match_date,team,opp_team_rating,team_rating
2021-22,Aaron Ramsdale,GK,0,0,15,0,0.0,559,81,1,0,2.3,23.0,90,0,0,0,0,9,3,530588,1.0,3.0,0.0,3,19768,42094,22326,46,True,0,9,2021-10-22 19:00:00,Arsenal,3,2.0
2021-22,Emiliano Martínez,GK,0,2,40,0,0.0,30,81,3,0,6.1,61.4,90,0,0,1,0,9,6,1195301,1.0,3.0,0.0,10,-26344,20637,46981,55,False,0,9,2021-10-22 19:00:00,Aston Villa,2,3.0
2021-22,Vicente Guaita,GK,0,0,21,0,0.0,146,71,2,0,3.2,32.0,90,0,0,0,0,8,4,553465,2.0,2.0,0.0,2,-8079,13289,21368,45,False,0,8,2021-10-18 19:00:00,Crystal Palace,2,3.0
2021-22,Aaron Ramsdale,GK,0,0,16,0,0.0,559,71,2,0,1.9,18.6,90,0,0,0,0,8,4,514981,2.0,2.0,0.0,2,188376,206864,18488,46,True,0,8,2021-10-18 19:00:00,Arsenal,3,2.0
2021-22,Hugo Lloris,GK,0,0,8,0,0.0,353,77,2,0,0.3,2.8,90,0,0,0,0,8,0,814377,3.0,2.0,0.0,1,-516,38514,39030,55,False,0,8,2021-10-17 15:30:00,Spurs,4,2.0
2021-22,Karl Darlow,GK,0,0,12,0,0.0,294,77,3,0,0.8,7.8,90,0,0,0,0,8,1,36576,3.0,2.0,0.0,1,-928,1665,2593,45,True,0,8,2021-10-17 15:30:00,Newcastle,2,4.0
2021-22,Lukasz Fabianski,GK,0,0,23,1,0.0,408,74,0,0,1.6,15.8,90,0,0,0,0,8,2,165377,1.0,0.0,0.0,6,-5419,3827,9246,50,False,0,8,2021-10-17 13:00:00,West Ham,4,1.0
2021-22,Jordan Pickford,GK,0,0,17,0,0.0,170,74,1,0,2.9,29.4,90,0,0,0,0,8,3,433202,1.0,0.0,0.0,3,-5449,11219,16668,50,True,0,8,2021-10-17 13:00:00,Everton,1,4.0
2021-22,Edouard Mendy,GK,0,1,32,1,0.0,143,73,0,0,4.7,47.2,90,0,0,0,0,8,6,1171595,1.0,0.0,0.0,9,70244,112694,42450,60,False,0,8,2021-10-16 16:30:00,Chelsea,3,1.0
2021-22,David Raya Martin,GK,0,0,13,0,0.0,80,73,1,0,0.7,6.8,90,0,0,0,0,8,0,857157,1.0,0.0,0.0,2,22513,52462,29949,46,True,0,8,2021-10-16 16:30:00,Brentford,1,3.0
2021-22,Robert Sánchez,GK,0,0,25,1,0.0,69,78,0,0,1.5,14.8,90,0,0,0,0,8,2,2016052,0.0,0.0,0.0,6,-20991,69759,90750,46,False,0,8,2021-10-16 14:00:00,Brighton,4,2.0
2021-22,Emiliano Martínez,GK,0,0,13,0,0.0,30,72,3,0,1.2,12.4,90,0,0,0,0,8,1,1219462,3.0,2.0,0.0,1,18192,58255,40063,55,True,0,8,2021-10-16 14:00:00,Aston Villa,2,3.0
2021-22,Illan Meslier,GK,0,0,15,0,0.0,199,79,1,0,2.2,22.4,90,0,0,0,0,8,3,246335,0.0,1.0,0.0,3,1007,14332,13325,50,False,0,8,2021-10-16 14:00:00,Leeds,2,3.0
2021-22,David de Gea,GK,0,0,22,0,0.0,270,75,4,0,5.2,51.6,90,0,0,0,0,8,7,540369,2.0,4.0,0.0,2,-15550,27148,42698,51,False,0,8,2021-10-16 14:00:00,Man Utd,3,1.0
2021-22,Nick Pope,GK,0,0,18,0,0.0,112,76,2,0,3.2,32.4,90,0,0,0,0,8,4,233374,0.0,2.0,0.0,2,-15350,2774,18124,54,False,0,8,2021-10-16 14:00:00,Burnley,1,4.0
2021-22,José Malheiro de Sá,GK,0,0,15,0,0.0,475,72,2,0,2.6,26.4,90,0,0,0,0,8,3,225363,3.0,2.0,0.0,2,4500,27801,23301,50,False,0,8,2021-10-16 14:00:00,Wolves,3,2.0
2021-22,Tim Krul,GK,0,2,27,1,0.0,314,78,0,0,2.2,22.4,90,0,0,0,0,8,3,109013,0.0,0.0,0.0,9,-1018,4993,6011,45,True,0,8,2021-10-16 14:00:00,Norwich,2,4.0
2021-22,Alex McCarthy,GK,0,0,17,1,0.0,334,79,0,0,0.6,5.6,90,0,0,0,0,8,0,186568,0.0,1.0,0.0,5,16462,27086,10624,45,True,1,8,2021-10-16 14:00:00,Southampton,3,2.0
2021-22,Kasper Schmeichel,GK,0,0,20,0,0.0,200,75,2,0,2.7,26.8,90,0,0,0,0,8,4,1479395,2.0,4.0,0.0,2,-97093,10278,107371,51,True,0,8,2021-10-16 14:00:00,Leicester,1,3.0
2021-22,Zack Steffen,GK,0,1,29,1,0.0,260,76,0,0,2.3,23.0,90,0,0,0,0,8,2,25952,0.0,2.0,0.0,7,9557,10743,1186,45,True,0,8,2021-10-16 14:00:00,Man City,4,1.0
2021-22,Caoimhin Kelleher,GK,0,0,29,1,0.0,242,80,0,0,1.8,18.4,90,0,0,0,0,8,2,13827,5.0,0.0,0.0,6,4185,5064,879,44,False,0,8,2021-10-16 11:30:00,Liverpool,4,1.0
2021-22,Ben Foster,GK,0,0,18,0,0.0,376,80,5,0,2.3,22.6,90,0,0,0,0,8,4,1844060,5.0,0.0,0.0,1,64809,99903,35094,40,True,0,8,2021-10-16 11:30:00,Watford,1,4.0
2021-22,Alisson Ramses Becker,GK,0,0,14,0,0.0,231,66,2,0,1.9,19.4,90,0,0,0,0,7,1,718756,2.0,2.0,0.0,1,-45753,18939,64692,60,True,0,7,2021-10-03 15:30:00,Liverpool,1,1.0
2021-22,Ederson Santana de Moraes,GK,0,0,13,0,0.0,257,66,2,0,1.4,13.6,90,0,0,0,0,7,1,826850,2.0,2.0,0.0,1,9577,39691,30114,60,False,0,7,2021-10-03 15:30:00,Man City,1,1.0
2021-22,Vicente Guaita,GK,0,0,15,0,0.0,146,64,2,0,1.9,19.2,90,0,0,0,0,7,3,559645,2.0,2.0,0.0,2,-1746,20266,22012,45,True,0,7,2021-10-03 13:00:00,Crystal Palace,3,3.0
2021-22,Hugo Lloris,GK,0,0,16,0,10.0,353,68,1,0,2.6,16.2,90,0,0,0,0,7,2,802843,1.0,2.0,0.0,2,-57984,10070,68054,56,True,0,7,2021-10-03 13:00:00,Spurs,3,2.0
2021-22,Kasper Schmeichel,GK,0,0,12,0,0.0,200,64,2,0,2.0,19.8,90,0,0,0,0,7,2,1571547,2.0,2.0,0.0,1,-77316,13109,90425,51,False,0,7,2021-10-03 13:00:00,Leicester,3,3.0
2021-22,Lukasz Fabianski,GK,0,0,16,0,0.0,408,69,2,0,3.3,33.4,90,0,0,0,0,7,4,169808,2.0,1.0,0.0,2,-3335,7624,10959,50,True,0,7,2021-10-03 13:00:00,West Ham,3,1.0
2021-22,Emiliano Martínez,GK,0,1,23,0,0.0,30,68,2,0,4.6,46.2,90,0,0,0,0,7,6,1190292,1.0,2.0,0.0,4,17786,47010,29224,55,False,0,7,2021-10-03 13:00:00,Aston Villa,2,3.0
2021-22,David Raya Martin,GK,0,0,16,0,0.0,80,69,1,0,2.6,26.4,90,0,0,0,0,7,4,828258,2.0,1.0,0.0,3,10474,37775,27301,46,False,0,7,2021-10-03 13:00:00,Brentford,1,3.0
2021-22,Aaron Ramsdale,GK,0,0,26,1,0.0,559,61,0,0,1.5,15.0,90,0,0,0,0,7,2,312525,0.0,0.0,0.0,6,155959,169174,13215,45,False,0,7,2021-10-02 16:30:00,Arsenal,2,2.0
2021-22,Robert Sánchez,GK,0,0,25,1,0.0,69,61,0,0,2.1,21.0,90,0,0,0,0,7,2,2014794,0.0,0.0,0.0,6,-95879,22487,118366,46,True,0,7,2021-10-02 16:30:00,Brighton,2,2.0
2021-22,Edouard Mendy,GK,0,0,9,0,0.0,143,63,1,0,0.8,8.4,90,0,0,0,0,7,1,1090025,1.0,3.0,0.0,2,98971,128340,29369,60,True,0,7,2021-10-02 14:00:00,Chelsea,2,1.0
2021-22,Illan Meslier,GK,0,0,27,1,0.0,199,65,0,0,1.3,13.4,90,0,0,0,0,7,1,243227,0.0,1.0,0.0,6,-377,14621,14998,50,True,0,7,2021-10-02 14:00:00,Leeds,4,3.0
2021-22,Nick Pope,GK,0,0,27,1,0.0,112,62,0,0,0.8,8.0,90,0,0,0,0,7,2,251185,0.0,0.0,0.0,6,6512,17315,10803,54,True,0,7,2021-10-02 14:00:00,Burnley,4,4.0
2021-22,Ben Foster,GK,0,0,14,0,0.0,376,65,1,0,1.4,13.8,90,0,0,0,0,7,2,1765909,0.0,1.0,0.0,2,65590,92486,26896,40,False,0,7,2021-10-02 14:00:00,Watford,3,4.0
2021-22,Alex McCarthy,GK,0,0,20,0,0.0,334,63,3,0,4.7,46.8,90,0,0,0,0,7,6,166586,1.0,3.0,0.0,3,2750,14372,11622,45,False,0,7,2021-10-02 14:00:00,Southampton,1,2.0
2021-22,Tim Krul,GK,0,2,32,1,0.0,314,62,0,0,3.7,37.4,90,0,0,0,0,7,5,108303,0.0,0.0,0.0,9,-2661,3510,6171,45,False,0,7,2021-10-02 14:00:00,Norwich,4,4.0
2021-22,José Malheiro de Sá,GK,0,0,10,0,0.0,475,70,1,0,1.1,10.8,90,0,0,0,0,7,1,220688,1.0,2.0,0.0,2,42165,56123,13958,50,True,0,7,2021-10-02 14:00:00,Wolves,4,2.0
2021-22,Karl Darlow,GK,0,0,9,0,0.0,294,70,2,0,0.6,6.4,90,0,0,0,0,7,1,37131,1.0,2.0,0.0,1,670,3078,2408,45,False,0,7,2021-10-02 14:00:00,Newcastle,2,4.0
2021-22,Jordan Pickford,GK,0,0,18,0,0.0,170,67,1,0,2.9,29.4,90,0,0,0,0,7,5,432261,1.0,1.0,0.0,3,-19047,7239,26286,50,False,0,7,2021-10-02 11:30:00,Everton,1,4.0
2021-22,David de Gea,GK,0,0,9,0,0.0,270,67,1,0,0.7,7.0,90,0,0,0,0,7,1,547444,1.0,1.0,0.0,2,2255,36897,34642,51,True,0,7,2021-10-02 11:30:00,Man Utd,4,1.0
2021-22,Vicente Guaita,GK,0,0,16,0,0.0,146,54,1,0,2.7,26.8,90,0,0,0,0,6,3,562743,1.0,1.0,0.0,3,44962,64219,19257,45,True,0,6,2021-09-27 19:00:00,Crystal Palace,2,3.0
2021-22,Robert Sánchez,GK,0,1,19,0,10.0,69,54,1,0,3.0,20.0,90,0,0,0,0,6,2,2113031,1.0,1.0,0.0,2,21095,68687,47592,46,False,1,6,2021-09-27 19:00:00,Brighton,3,2.0
2021-22,Hugo Lloris,GK,0,0,16,0,0.0,353,51,3,0,2.7,27.4,90,0,0,0,0,6,4,856648,1.0,3.0,0.0,2,-39745,29133,68878,56,False,0,6,2021-09-26 15:30:00,Spurs,2,2.0
2021-22,Aaron Ramsdale,GK,0,0,13,0,0.0,559,51,1,0,2.0,19.8,90,0,0,0,0,6,3,139625,1.0,3.0,0.0,3,55176,65509,10333,45,True,0,6,2021-09-26 15:30:00,Arsenal,2,2.0
2021-22,Alex McCarthy,GK,0,0,12,0,0.0,334,59,1,0,1.9,19.4,90,0,0,0,0,6,2,164332,1.0,0.0,0.0,2,29604,36300,6696,45,True,0,6,2021-09-26 13:00:00,Southampton,2,2.0
2021-22,José Malheiro de Sá,GK,1,3,51,1,20.0,475,59,0,0,7.5,54.8,90,0,0,0,0,6,6,164967,1.0,0.0,0.0,14,-18393,7023,25416,50,False,0,6,2021-09-26 13:00:00,Wolves,2,2.0
2021-22,Alisson Ramses Becker,GK,0,0,9,0,0.0,231,52,3,0,0.5,5.0,90,0,0,0,0,6,0,767927,3.0,3.0,0.0,1,118954,140773,21819,60,False,0,6,2021-09-25 16:30:00,Liverpool,3,1.0
2021-22,David Raya Martin,GK,0,0,16,0,0.0,80,52,3,0,2.8,28.2,90,0,0,0,0,6,3,812107,3.0,3.0,0.0,2,5390,48941,43551,46,True,0,6,2021-09-25 16:30:00,Brentford,1,3.0
2021-22,Lukasz Fabianski,GK,0,0,18,0,0.0,408,56,1,0,2.6,26.4,90,0,0,0,0,6,4,171616,2.0,1.0,0.0,3,12818,23203,10385,50,False,0,6,2021-09-25 14:00:00,West Ham,3,1.0
2021-22,Kasper Schmeichel,GK,0,0,14,0,0.0,200,57,2,0,1.7,16.8,90,0,0,0,0,6,2,1652153,2.0,2.0,0.0,1,24149,92714,68565,51,True,0,6,2021-09-25 14:00:00,Leicester,4,3.0
2021-22,Jordan Pickford,GK,0,0,23,1,3.0,170,55,0,0,1.4,11.2,90,0,0,0,0,6,2,443057,0.0,2.0,0.0,6,-134885,10950,145835,50,True,0,6,2021-09-25 14:00:00,Everton,4,4.0
2021-22,Ben Foster,GK,0,0,17,0,0.0,376,60,1,0,3.6,35.6,90,0,0,0,0,6,5,1687608,1.0,1.0,0.0,3,69495,91656,22161,40,True,0,6,2021-09-25 14:00:00,Watford,4,4.0
2021-22,Nick Pope,GK,0,0,14,0,0.0,112,57,2,0,1.6,15.6,90,0,0,0,0,6,2,237926,2.0,2.0,0.0,1,-13916,2630,16546,54,False,0,6,2021-09-25 14:00:00,Burnley,3,4.0
2021-22,Illan Meslier,GK,0,0,18,0,0.0,199,56,2,0,3.8,37.8,90,0,0,0,0,6,5,240567,2.0,1.0,0.0,1,-6345,10509,16854,50,True,1,6,2021-09-25 14:00:00,Leeds,1,3.0
2021-22,Tim Krul,GK,0,0,12,0,0.0,314,55,2,0,1.9,19.2,90,0,0,0,0,6,2,109970,0.0,2.0,0.0,1,-2231,5624,7855,45,False,0,6,2021-09-25 14:00:00,Norwich,4,4.0
2021-22,Karl Darlow,GK,0,0,10,0,0.0,294,60,1,0,1.8,17.6,90,0,0,0,0,6,3,36093,1.0,1.0,0.0,2,5605,7797,2192,45,False,1,6,2021-09-25 14:00:00,Newcastle,4,4.0
2021-22,Ederson Santana de Moraes,GK,0,0,20,1,0.0,257,53,0,0,0.5,5.0,90,0,0,0,0,6,0,805000,1.0,0.0,0.0,6,-3445,37690,41135,60,False,0,6,2021-09-25 11:30:00,Man City,1,1.0
2021-22,David de Gea,GK,0,0,10,0,0.0,270,58,1,0,1.2,12.2,90,0,0,0,0,6,2,537192,1.0,0.0,0.0,2,66743,92246,25503,50,True,0,6,2021-09-25 11:30:00,Man Utd,3,1.0
2021-22,Edouard Mendy,GK,0,0,13,0,0.0,143,53,1,0,2.1,21.0,90,0,0,0,0,6,2,948833,1.0,0.0,0.0,2,-108344,32708,141052,60,True,0,6,2021-09-25 11:30:00,Chelsea,1,1.0
2021-22,Emiliano Martínez,GK,0,2,30,1,0.0,30,58,0,0,3.7,37.4,90,0,0,0,0,6,4,1157573,1.0,0.0,0.0,9,-40095,20963,61058,55,False,0,6,2021-09-25 11:30:00,Aston Villa,1,3.0
2021-22,Hugo Lloris,GK,0,0,19,0,0.0,353,48,3,0,5.2,52.0,90,0,0,0,0,5,6,877029,3.0,0.0,0.0,3,-107263,36324,143587,56,True,0,5,2021-09-19 15:30:00,Spurs,1,2.0
2021-22,Kepa Arrizabalaga,GK,0,0,25,1,0.0,129,48,0,0,1.7,17.2,90,0,0,0,0,5,2,20215,3.0,0.0,0.0,6,-1381,416,1797,49,False,0,5,2021-09-19 15:30:00,Chelsea,2,1.0
2021-22,Kasper Schmeichel,GK,0,0,13,0,0.0,200,42,2,0,2.3,22.6,90,0,0,0,0,5,3,1611155,1.0,2.0,0.0,2,55165,148148,92983,50,False,0,5,2021-09-19 13:00:00,Leicester,2,3.0
2021-22,Robert Sánchez,GK,0,0,8,0,0.0,69,42,1,0,1.1,11.0,90,0,0,0,0,5,2,2081580,1.0,2.0,0.0,1,71818,164827,93009,45,True,1,5,2021-09-19 13:00:00,Brighton,3,2.0
2021-22,David de Gea,GK,0,2,29,0,0.0,270,49,1,0,4.3,43.2,90,0,0,1,0,5,3,439922,2.0,1.0,0.0,10,-22769,36837,59606,50,False,0,5,2021-09-19 13:00:00,Man Utd,1,1.0
2021-22,Lukasz Fabianski,GK,0,0,24,0,0.0,408,49,2,0,5.9,58.6,90,0,0,0,0,5,8,153344,2.0,1.0,0.0,3,-8364,5922,14286,50,True,0,5,2021-09-19 13:00:00,West Ham,1,1.0
2021-22,Emiliano Martínez,GK,0,2,28,1,0.0,30,41,0,0,1.4,13.8,90,0,0,0,0,5,1,1181646,0.0,3.0,0.0,8,-228382,3060,231442,55,True,0,5,2021-09-18 16:30:00,Aston Villa,4,3.0
2021-22,Asmir Begović,GK,0,0,9,0,0.0,481,41,3,0,1.0,10.4,90,0,0,0,0,5,1,277894,0.0,3.0,0.0,1,11391,21842,10451,40,False,0,5,2021-09-18 16:30:00,Everton,3,4.0
2021-22,Aaron Ramsdale,GK,0,2,32,1,0.0,559,43,0,0,2.6,26.4,90,0,0,0,0,5,3,77277,1.0,0.0,0.0,9,52488,65020,12532,45,False,0,5,2021-09-18 14:00:00,Arsenal,4,2.0
2021-22,Ederson Santana de Moraes,GK,0,2,31,1,0.0,257,45,0,0,2.1,21.2,90,0,0,0,0,5,2,801398,0.0,0.0,0.0,8,7100,48346,41246,60,True,0,5,2021-09-18 14:00:00,Man City,2,1.0
2021-22,Ben Foster,GK,0,0,18,0,0.0,376,47,1,0,2.8,28.2,90,0,0,0,0,5,4,1589460,3.0,1.0,0.0,3,-78222,39569,117791,40,False,0,5,2021-09-18 14:00:00,Watford,4,4.0
2021-22,Alex McCarthy,GK,0,0,22,1,0.0,334,45,0,0,1.1,10.6,90,0,0,0,0,5,1,128732,0.0,0.0,0.0,6,6568,18099,11531,45,False,0,5,2021-09-18 14:00:00,Southampton,1,2.0
2021-22,Vicente Guaita,GK,0,0,23,0,0.0,146,44,3,0,5.0,49.8,90,0,0,0,0,5,7,507912,0.0,3.0,0.0,3,52914,90531,37617,45,False,0,5,2021-09-18 14:00:00,Crystal Palace,1,3.0
2021-22,Nick Pope,GK,0,0,16,0,0.0,112,43,1,0,2.1,20.6,90,0,0,0,0,5,2,249623,1.0,0.0,0.0,2,-12640,6459,19099,55,True,0,5,2021-09-18 14:00:00,Burnley,2,4.0
2021-22,Alisson Ramses Becker,GK,0,1,27,1,0.0,231,44,0,0,1.9,19.4,90,0,0,0,0,5,2,609978,0.0,3.0,0.0,7,28410,59785,31375,60,True,0,5,2021-09-18 14:00:00,Liverpool,3,1.0
2021-22,Tim Krul,GK,0,0,18,0,0.0,314,47,3,0,4.5,44.6,90,0,0,0,0,5,5,111222,3.0,1.0,0.0,2,-1474,8029,9503,45,True,0,5,2021-09-18 14:00:00,Norwich,4,4.0
2021-22,David Raya Martin,GK,0,0,21,1,0.0,80,50,0,0,0.5,5.2,90,0,0,0,0,5,0,797888,2.0,0.0,0.0,6,7374,64539,57165,46,False,0,5,2021-09-18 11:30:00,Brentford,2,3.0
2021-22,José Malheiro de Sá,GK,0,0,8,0,0.0,475,50,2,0,1.2,12.2,90,0,0,0,0,5,1,187779,2.0,0.0,0.0,0,57731,77927,20196,50,True,1,5,2021-09-18 11:30:00,Wolves,3,2.0
2021-22,Illan Meslier,GK,0,0,25,0,0.0,199,46,1,0,4.4,44.0,90,0,0,0,0,5,6,244209,1.0,1.0,0.0,4,-12506,13488,25994,50,False,0,5,2021-09-17 19:00:00,Leeds,4,3.0
2021-22,Karl Darlow,GK,0,3,29,0,0.0,294,46,1,0,5.5,55.2,90,0,0,0,0,5,9,28803,1.0,1.0,0.0,8,-1368,1541,2909,45,True,0,5,2021-09-17 19:00:00,Newcastle,3,4.0
2021-22,Nick Pope,GK,0,0,14,0,0.0,112,35,3,0,2.2,21.6,90,0,0,0,0,4,3,258671,1.0,3.0,0.0,2,-15850,11012,26862,55,False,0,4,2021-09-13 19:00:00,Burnley,4,4.0
2021-22,Jordan Pickford,GK,0,0,19,0,0.0,170,35,1,0,2.9,29.4,90,0,0,0,0,4,5,603366,1.0,3.0,0.0,3,73210,143497,70287,50,True,0,4,2021-09-13 19:00:00,Everton,4,4.0
2021-22,Alisson Ramses Becker,GK,0,2,34,1,0.0,231,36,0,0,3.5,34.6,90,0,0,0,0,4,4,555625,3.0,0.0,0.0,9,-11107,66613,77720,60,False,0,4,2021-09-12 15:30:00,Liverpool,3,1.0
2021-22,Illan Meslier,GK,0,0,24,0,0.0,199,36,3,0,4.2,42.4,90,0,0,0,0,4,5,252407,3.0,0.0,0.0,2,-28588,17008,45596,50,True,0,4,2021-09-12 15:30:00,Leeds,1,3.0
2021-22,Jed Steer,GK,0,0,13,0,0.0,28,33,3,0,0.8,8.2,90,0,0,0,0,4,1,186783,0.0,3.0,0.0,1,75380,104226,28846,40,False,0,4,2021-09-11 16:30:00,Aston Villa,1,3.0
2021-22,Edouard Mendy,GK,0,1,34,1,0.0,143,33,0,0,5.2,52.4,90,0,0,0,0,4,6,942978,0.0,3.0,0.0,9,81500,154684,73184,60,True,0,4,2021-09-11 16:30:00,Chelsea,3,1.0
2021-22,Freddie Woodman,GK,0,0,10,0,0.0,513,38,4,0,1.1,10.6,90,0,0,0,0,4,2,53785,1.0,4.0,0.0,0,2476,14418,11942,45,False,0,4,2021-09-11 14:00:00,Newcastle,1,4.0
2021-22,Robert Sánchez,GK,0,0,23,1,0.0,69,32,0,0,1.2,11.6,90,0,0,0,0,4,1,1994204,1.0,0.0,0.0,6,114969,319456,204487,45,False,0,4,2021-09-11 14:00:00,Brighton,3,2.0
2021-22,Lukasz Fabianski,GK,0,0,24,1,0.0,408,39,0,0,1.9,19.0,90,0,0,0,0,4,2,159234,0.0,0.0,0.0,6,-4660,17487,22147,50,False,0,4,2021-09-11 14:00:00,West Ham,2,1.0
2021-22,Ederson Santana de Moraes,GK,0,0,24,1,0.0,257,37,0,0,1.9,19.0,90,0,0,0,0,4,2,767438,1.0,0.0,0.0,6,-53341,51210,104551,60,False,0,4,2021-09-11 14:00:00,Man City,3,1.0
2021-22,Aaron Ramsdale,GK,0,0,23,1,0.0,559,31,0,0,0.9,9.0,90,0,0,0,0,4,1,17374,0.0,1.0,0.0,6,6113,10225,4112,45,True,0,4,2021-09-11 14:00:00,Arsenal,4,2.0
2021-22,David de Gea,GK,0,0,11,0,0.0,270,38,1,0,1.9,19.0,90,0,0,0,0,4,2,459479,1.0,4.0,0.0,2,144315,215479,71164,50,True,0,4,2021-09-11 14:00:00,Man Utd,4,1.0
2021-22,Alex McCarthy,GK,0,0,26,1,0.0,334,39,0,0,2.9,28.6,90,0,0,0,0,4,3,118422,0.0,0.0,0.0,7,-6563,11645,18208,45,True,0,4,2021-09-11 14:00:00,Southampton,1,2.0
2021-22,David Raya Martin,GK,0,0,13,0,0.0,80,32,1,0,1.3,13.0,90,0,0,0,0,4,1,796908,1.0,0.0,0.0,2,302618,398394,95776,46,True,0,4,2021-09-11 14:00:00,Brentford,2,3.0
2021-22,Daniel Bachmann,GK,0,0,18,0,0.0,389,40,2,0,3.3,33.0,90,0,0,0,0,4,4,194517,2.0,0.0,0.0,2,33023,84153,51130,45,True,0,4,2021-09-11 14:00:00,Watford,2,4.0
2021-22,Tim Krul,GK,0,0,18,0,0.0,314,31,1,0,4.2,41.6,90,0,0,0,0,4,5,109997,0.0,1.0,0.0,3,-4677,9983,14660,45,False,0,4,2021-09-11 14:00:00,Norwich,2,4.0
2021-22,Kasper Schmeichel,GK,0,0,24,0,0.0,200,37,1,0,5.8,58.0,90,0,0,0,0,4,7,1521522,1.0,0.0,0.0,4,-41213,152805,194018,50,True,0,4,2021-09-11 14:00:00,Leicester,1,3.0
2021-22,José Malheiro de Sá,GK,0,0,24,1,0.0,475,40,0,0,1.8,18.4,90,0,0,0,0,4,2,121133,2.0,0.0,0.0,6,81255,124510,43255,50,False,0,4,2021-09-11 14:00:00,Wolves,4,2.0
2021-22,Hugo Lloris,GK,0,0,11,0,0.0,353,34,3,0,1.2,11.6,90,0,0,0,0,4,1,995983,0.0,3.0,0.0,1,337135,416968,79833,56,False,0,4,2021-09-11 11:30:00,Spurs,3,2.0
2021-22,Vicente Guaita,GK,0,0,21,1,0.0,146,34,0,0,0.6,5.8,90,0,0,0,0,4,1,441867,0.0,3.0,0.0,6,21368,78258,56890,45,True,0,4,2021-09-11 11:30:00,Crystal Palace,2,3.0
2021-22,David de Gea,GK,0,0,29,1,0.0,270,30,0,0,3.5,35.4,90,0,0,0,0,3,5,261452,1.0,0.0,0.0,7,-1484,23908,25392,50,False,0,3,2021-08-29 15:30:00,Man Utd,2,1.0
2021-22,José Malheiro de Sá,GK,0,0,13,0,0.0,475,30,1,0,1.4,13.6,90,0,0,0,0,3,2,31706,1.0,0.0,0.0,2,602,4304,3702,50,True,0,3,2021-08-29 15:30:00,Wolves,1,2.0
2021-22,Illan Meslier,GK,0,0,15,0,0.0,199,29,1,0,2.5,25.4,90,0,0,0,0,3,2,277617,1.0,1.0,0.0,2,-10054,12981,23035,50,False,0,3,2021-08-29 13:00:00,Leeds,4,3.0
2021-22,Hugo Lloris,GK,0,0,23,1,0.0,353,27,0,0,1.8,18.0,90,0,0,0,0,3,2,564232,0.0,1.0,0.0,6,116927,141787,24860,55,True,0,3,2021-08-29 13:00:00,Spurs,4,2.0
2021-22,Daniel Bachmann,GK,0,0,24,0,0.0,389,27,1,0,4.3,42.8,90,0,0,0,0,3,7,153208,0.0,1.0,0.0,4,-8930,4971,13901,45,False,0,3,2021-08-29 13:00:00,Watford,2,4.0
2021-22,Nick Pope,GK,0,0,10,0,0.0,112,29,1,0,1.2,11.8,90,0,0,0,0,3,1,267442,1.0,1.0,0.0,2,-15950,3264,19214,55,True,0,3,2021-08-29 13:00:00,Burnley,3,4.0
2021-22,Edouard Mendy,GK,0,0,19,0,0.0,143,23,1,0,4.0,40.0,90,0,0,0,0,3,6,774783,1.0,1.0,0.0,3,-17274,28114,45388,60,False,1,3,2021-08-28 16:30:00,Chelsea,1,1.0
2021-22,Alisson Ramses Becker,GK,0,0,14,0,0.0,231,23,1,0,2.0,19.8,90,0,0,0,0,3,2,536317,1.0,1.0,0.0,2,-11731,25474,37205,60,True,0,3,2021-08-28 16:30:00,Liverpool,1,1.0
2021-22,Lukasz Fabianski,GK,0,0,6,0,0.0,408,28,2,0,0.2,1.8,90,0,0,0,0,3,0,156599,2.0,2.0,0.0,1,-2542,10631,13173,50,True,0,3,2021-08-28 14:00:00,West Ham,3,1.0
2021-22,Robert Sánchez,GK,0,0,17,0,0.0,69,22,2,0,2.2,22.4,90,0,0,0,0,3,3,1839826,2.0,0.0,0.0,2,31641,88721,57080,45,True,0,3,2021-08-28 14:00:00,Brighton,4,2.0
2021-22,Freddie Woodman,GK,0,0,16,0,0.0,513,25,2,0,2.6,26.2,90,0,0,0,0,3,4,47692,2.0,2.0,0.0,2,4380,10650,6270,45,True,0,3,2021-08-28 14:00:00,Newcastle,2,4.0
2021-22,Vicente Guaita,GK,0,0,18,0,0.0,146,28,2,0,2.1,21.2,90,0,0,0,0,3,2,408150,2.0,2.0,0.0,1,11176,34279,23103,45,False,0,3,2021-08-28 14:00:00,Crystal Palace,1,3.0
2021-22,Alex McCarthy,GK,0,0,12,0,0.0,334,25,2,0,1.8,18.0,90,0,0,0,0,3,2,121899,2.0,2.0,0.0,1,3631,11571,7940,45,False,0,3,2021-08-28 14:00:00,Southampton,4,2.0
2021-22,David Raya Martin,GK,0,0,21,0,0.0,80,21,1,0,4.2,42.4,90,0,0,0,0,3,4,431437,1.0,1.0,0.0,3,93003,124503,31500,45,False,0,3,2021-08-28 14:00:00,Brentford,3,3.0
2021-22,Jordan Pickford,GK,0,0,23,1,10.0,170,22,0,0,2.9,18.6,90,0,0,0,0,3,3,493892,2.0,0.0,0.0,6,-26621,16745,43366,50,False,1,3,2021-08-28 14:00:00,Everton,2,4.0
